,set,mu,qs,mu_max,X_max,Ks,Ks_qs,Ki,Yxs,qs_max,m_s,lag,rmse
513,32,0,1,0.15813691332142749,21.27064399680004,0.4938892154821306,0.05863358849395423,6.123672929857544,0.4186935253931614,1.1676803623142633,0.09672182454757178,0.0015379039357753489,71145.974
128,8,0,0,0.14888626316611958,19.290589817592586,6.611292118029147,0.04424057585362807,7.936617871625833,0.4416332623308267,1.1534807971089416,0.12839414263815424,0.012421224220969362,71453.098
131,8,0,3,0.14888626316611958,19.290589817592586,6.611292118029147,0.04424057585362807,7.936617871625833,0.4416332623308267,1.1534807971089416,0.12839414263815424,0.012421224220969362,73843.091
1490,93,0,2,0.5136046311021987,20.392170865227037,3.983535936185628,0.06197562538355529,7.452526316909323,0.44420374249158495,1.2980656384499105,0.13857259006029124,0.005131605726939047,73854.051
577,36,0,1,0.43640064283586394,21.99917169715937,1.2444145194120741,0.09627204379881729,7.673315210288818,0.4574197353853788,1.3348519295161339,0.11866673755540905,0.004541125853001196,74142.48
752,47,0,0,0.013466135903057806,21.137241481312834,3.1297738134746975,0.08207767990101875,7.539329622476927,0.477918436847305,1.3273357815530975,0.06190826596778998,0.015187838448952433,75107.088
755,47,0,3,0.013466135903057806,21.137241481312834,3.1297738134746975,0.08207767990101875,7.539329622476927,0.477918436847305,1.3273357815530975,0.06190826596778998,0.015187838448952433,79482.461
962,60,0,2,0.4130758370106991,19.431324556907587,5.75252171177325,0.010680608777185156,7.790542787756393,0.4802518835055315,1.3042163234658286,0.06587402844324597,0.007459355373621346,88005.954
1569,98,0,1,0.19563734433024121,24.737190344488674,8.899419035978735,0.04568914789514778,7.007818513076552,0.45110367196521317,1.1495746150564854,0.05504868768259004,0.019350917924031073,90474.1
754,47,0,2,0.013466135903057806,21.137241481312834,3.1297738134746975,0.08207767990101875,7.539329622476927,0.477918436847305,1.3273357815530975,0.06190826596778998,0.015187838448952433,93392.876
66,4,0,2,0.04479966982078715,21.787937138268035,1.144903843001896,0.027608648325271858,7.65613604385929,0.4637908545457518,1.3147837284045836,0.08906688456987671,0.013292154565477495,93753.682
416,26,0,0,0.5514431513181665,21.595173470390264,0.5774336455369421,0.08986757369673473,6.905078335799358,0.4435443137164486,1.3913437831475517,0.1435811912230887,0.015566581902431528,93951.881
129,8,0,1,0.14888626316611958,19.290589817592586,6.611292118029147,0.04424057585362807,7.936617871625833,0.4416332623308267,1.1534807971089416,0.12839414263815424,0.012421224220969362,95915.757
578,36,0,2,0.43640064283586394,21.99917169715937,1.2444145194120741,0.09627204379881729,7.673315210288818,0.4574197353853788,1.3348519295161339,0.11866673755540905,0.004541125853001196,97149.642
419,26,0,3,0.5514431513181665,21.595173470390264,0.5774336455369421,0.08986757369673473,6.905078335799358,0.4435443137164486,1.3913437831475517,0.1435811912230887,0.015566581902431528,99680.307
753,47,0,1,0.013466135903057806,21.137241481312834,3.1297738134746975,0.08207767990101875,7.539329622476927,0.477918436847305,1.3273357815530975,0.06190826596778998,0.015187838448952433,109202.364
1458,91,0,2,0.19025332842493628,18.111113475448988,5.515523305136115,0.06354428471445328,6.730001447162958,0.45326962981877494,1.3442457781376027,0.09472180201164246,0.007154683239756937,114548.925
1488,93,0,0,0.5136046311021987,20.392170865227037,3.983535936185628,0.06197562538355529,7.452526316909323,0.44420374249158495,1.2980656384499105,0.13857259006029124,0.005131605726939047,122836.243
