Date;Time;Stirrer Setpoint (rpm)
Jul 13, 2023;7:23:36 PM;1120,00
Jul 13, 2023;7:23:56 PM;1115,00
Jul 13, 2023;7:24:16 PM;1110,00
Jul 13, 2023;7:24:36 PM;1105,00
Jul 13, 2023;7:24:56 PM;1100,00
Jul 13, 2023;7:25:16 PM;1105,00
Jul 13, 2023;7:25:36 PM;1110,00
Jul 13, 2023;7:25:56 PM;1115,00
Jul 13, 2023;7:26:16 PM;1120,00
Jul 13, 2023;7:26:36 PM;1115,00
Jul 13, 2023;7:26:56 PM;1110,00
Jul 13, 2023;7:27:16 PM;1105,00
Jul 13, 2023;7:27:36 PM;1100,00
Jul 13, 2023;7:27:56 PM;1095,00
Jul 13, 2023;7:28:16 PM;1090,00
Jul 13, 2023;7:28:36 PM;1095,00
Jul 13, 2023;7:28:56 PM;1100,00
Jul 13, 2023;7:29:16 PM;1105,00
Jul 13, 2023;7:29:36 PM;1110,00
Jul 13, 2023;7:29:56 PM;1115,00
Jul 13, 2023;7:30:16 PM;1120,00
Jul 13, 2023;7:30:36 PM;1115,00
Jul 13, 2023;7:30:56 PM;1110,00
Jul 13, 2023;7:31:16 PM;1105,00
Jul 13, 2023;7:31:36 PM;1100,00
Jul 13, 2023;7:31:56 PM;1095,00
Jul 13, 2023;7:32:16 PM;1100,00
Jul 13, 2023;7:32:36 PM;1105,00
Jul 13, 2023;7:32:56 PM;1110,00
Jul 13, 2023;7:33:16 PM;1115,00
Jul 13, 2023;7:33:36 PM;1120,00
Jul 13, 2023;7:33:56 PM;1115,00
Jul 13, 2023;7:34:16 PM;1110,00
Jul 13, 2023;7:34:36 PM;1105,00
Jul 13, 2023;7:34:56 PM;1110,00
Jul 13, 2023;7:35:16 PM;1115,00
Jul 13, 2023;7:35:36 PM;1120,00
Jul 13, 2023;7:35:56 PM;1125,00
Jul 13, 2023;7:36:16 PM;1130,00
Jul 13, 2023;7:36:36 PM;1125,00
Jul 13, 2023;7:36:56 PM;1120,00
Jul 13, 2023;7:37:16 PM;1115,00
Jul 13, 2023;7:37:36 PM;1110,00
Jul 13, 2023;7:37:56 PM;1115,00
Jul 13, 2023;7:38:16 PM;1120,00
Jul 13, 2023;7:38:36 PM;1125,00
Jul 13, 2023;7:38:56 PM;1130,00
Jul 13, 2023;7:39:16 PM;1135,00
Jul 13, 2023;7:39:36 PM;1130,00
Jul 13, 2023;7:39:56 PM;1125,00
Jul 13, 2023;7:40:16 PM;1120,00
Jul 13, 2023;7:40:36 PM;1125,00
Jul 13, 2023;7:40:56 PM;1130,00
Jul 13, 2023;7:41:16 PM;1135,00
Jul 13, 2023;7:41:36 PM;1140,00
Jul 13, 2023;7:41:56 PM;1135,00
Jul 13, 2023;7:42:16 PM;1130,00
Jul 13, 2023;7:42:36 PM;1135,00
Jul 13, 2023;7:42:56 PM;1140,00
Jul 13, 2023;7:43:16 PM;1145,00
Jul 13, 2023;7:43:36 PM;1150,00
Jul 13, 2023;7:43:56 PM;1145,00
Jul 13, 2023;7:44:16 PM;1140,00
Jul 13, 2023;7:44:36 PM;1135,00
Jul 13, 2023;7:44:56 PM;1140,00
Jul 13, 2023;7:45:16 PM;1145,00
Jul 13, 2023;7:45:36 PM;1150,00
Jul 13, 2023;7:45:56 PM;1155,00
Jul 13, 2023;7:46:16 PM;1160,00
Jul 13, 2023;7:46:36 PM;1155,00
Jul 13, 2023;7:46:56 PM;1150,00
Jul 13, 2023;7:47:16 PM;1145,00
Jul 13, 2023;7:47:36 PM;1140,00
Jul 13, 2023;7:47:59 PM;1145,00
Jul 13, 2023;7:48:19 PM;1150,00
Jul 13, 2023;7:48:39 PM;1155,00
Jul 13, 2023;7:48:59 PM;1160,00
Jul 13, 2023;7:49:19 PM;1155,00
Jul 13, 2023;7:49:39 PM;1150,00
Jul 13, 2023;7:49:59 PM;1145,00
Jul 13, 2023;7:50:19 PM;1150,00
Jul 13, 2023;7:50:39 PM;1155,00
Jul 13, 2023;7:50:59 PM;1160,00
Jul 13, 2023;7:51:19 PM;1165,00
Jul 13, 2023;7:51:45 PM;1160,00
Jul 13, 2023;7:52:14 PM;1155,00
Jul 13, 2023;7:52:34 PM;1150,00
Jul 13, 2023;7:52:54 PM;1155,00
Jul 13, 2023;7:53:14 PM;1160,00
Jul 13, 2023;7:53:34 PM;1165,00
Jul 13, 2023;7:53:54 PM;1170,00
Jul 13, 2023;7:54:14 PM;1175,00
Jul 13, 2023;7:54:34 PM;1170,00
Jul 13, 2023;7:54:54 PM;1165,00
Jul 13, 2023;7:55:14 PM;1160,00
Jul 13, 2023;7:55:34 PM;1155,00
Jul 13, 2023;7:55:54 PM;1160,00
Jul 13, 2023;7:56:14 PM;1165,00
Jul 13, 2023;7:56:34 PM;1170,00
Jul 13, 2023;7:56:54 PM;1175,00
Jul 13, 2023;7:57:14 PM;1170,00
Jul 13, 2023;7:57:34 PM;1165,00
Jul 13, 2023;7:57:54 PM;1160,00
Jul 13, 2023;7:58:14 PM;1155,00
Jul 13, 2023;7:58:34 PM;1160,00
Jul 13, 2023;7:58:54 PM;1165,00
Jul 13, 2023;7:59:14 PM;1170,00
Jul 13, 2023;8:00:15 PM;1165,00
Jul 13, 2023;8:00:35 PM;1160,00
Jul 13, 2023;8:00:55 PM;1155,00
Jul 13, 2023;8:01:15 PM;1150,00
Jul 13, 2023;8:01:35 PM;1155,00
Jul 13, 2023;8:01:55 PM;1160,00
Jul 13, 2023;8:02:15 PM;1165,00
Jul 13, 2023;8:02:35 PM;1160,00
Jul 13, 2023;8:02:55 PM;1155,00
Jul 13, 2023;8:03:15 PM;1150,00
Jul 13, 2023;8:03:35 PM;1145,00
Jul 13, 2023;8:03:55 PM;1150,00
Jul 13, 2023;8:04:15 PM;1155,00
Jul 13, 2023;8:04:35 PM;1160,00
Jul 13, 2023;8:04:55 PM;1165,00
Jul 13, 2023;8:05:15 PM;1170,00
Jul 13, 2023;8:05:35 PM;1175,00
Jul 13, 2023;8:05:55 PM;1170,00
Jul 13, 2023;8:06:15 PM;1165,00
Jul 13, 2023;8:06:35 PM;1160,00
Jul 13, 2023;8:06:55 PM;1155,00
Jul 13, 2023;8:07:15 PM;1150,00
Jul 13, 2023;8:07:35 PM;1145,00
Jul 13, 2023;8:07:55 PM;1140,00
Jul 13, 2023;8:08:15 PM;1135,00
Jul 13, 2023;8:08:35 PM;1130,00
Jul 13, 2023;8:08:55 PM;1125,00
Jul 13, 2023;8:09:15 PM;1120,00
Jul 13, 2023;8:09:35 PM;1115,00
Jul 13, 2023;8:09:55 PM;1110,00
Jul 13, 2023;8:10:15 PM;1115,00
Jul 13, 2023;8:10:35 PM;1120,00
Jul 13, 2023;8:10:55 PM;1125,00
Jul 13, 2023;8:11:15 PM;1120,00
Jul 13, 2023;8:11:35 PM;1115,00
Jul 13, 2023;8:11:55 PM;1110,00
Jul 13, 2023;8:12:15 PM;1105,00
Jul 13, 2023;8:12:35 PM;1100,00
Jul 13, 2023;8:12:55 PM;1095,00
Jul 13, 2023;8:13:15 PM;1090,00
Jul 13, 2023;8:13:35 PM;1085,00
Jul 13, 2023;8:13:55 PM;1080,00
Jul 13, 2023;8:14:15 PM;1075,00
Jul 13, 2023;8:14:35 PM;1070,00
Jul 13, 2023;8:14:55 PM;1065,00
Jul 13, 2023;8:15:15 PM;1060,00
Jul 13, 2023;8:15:35 PM;1055,00
Jul 13, 2023;8:15:55 PM;1050,00
Jul 13, 2023;8:16:15 PM;1045,00
Jul 13, 2023;8:16:35 PM;1040,00
Jul 13, 2023;8:16:55 PM;1035,00
Jul 13, 2023;8:17:15 PM;1030,00
Jul 13, 2023;8:17:35 PM;1025,00
Jul 13, 2023;8:17:55 PM;1020,00
Jul 13, 2023;8:18:15 PM;1025,00
Jul 13, 2023;8:18:35 PM;1030,00
Jul 13, 2023;8:18:55 PM;1035,00
Jul 13, 2023;8:19:16 PM;1030,00
Jul 13, 2023;8:19:36 PM;1035,00
Jul 13, 2023;8:19:56 PM;1040,00
Jul 13, 2023;8:20:16 PM;1045,00
Jul 13, 2023;8:20:36 PM;1050,00
Jul 13, 2023;8:20:56 PM;1055,00
Jul 13, 2023;8:21:16 PM;1060,00
Jul 13, 2023;8:21:36 PM;1065,00
Jul 13, 2023;8:21:56 PM;1060,00
Jul 13, 2023;8:22:16 PM;1055,00
Jul 13, 2023;8:22:36 PM;1050,00
Jul 13, 2023;8:22:56 PM;1045,00
Jul 13, 2023;8:23:16 PM;1040,00
Jul 13, 2023;8:23:36 PM;1035,00
Jul 13, 2023;8:23:56 PM;1030,00
Jul 13, 2023;8:24:16 PM;1025,00
Jul 13, 2023;8:24:36 PM;1020,00
Jul 13, 2023;8:24:56 PM;1015,00
Jul 13, 2023;8:25:16 PM;1010,00
Jul 13, 2023;8:25:36 PM;1005,00
Jul 13, 2023;8:25:56 PM;1000,00
Jul 13, 2023;8:26:16 PM;995,00
Jul 13, 2023;8:26:36 PM;1000,00
Jul 13, 2023;8:26:56 PM;1005,00
Jul 13, 2023;8:27:16 PM;1010,00
Jul 13, 2023;8:27:36 PM;1015,00
Jul 13, 2023;8:27:56 PM;1020,00
Jul 13, 2023;8:28:16 PM;1025,00
Jul 13, 2023;8:28:36 PM;1030,00
Jul 13, 2023;8:28:56 PM;1035,00
Jul 13, 2023;8:29:16 PM;1040,00
Jul 13, 2023;8:29:36 PM;1045,00
Jul 13, 2023;8:29:56 PM;1040,00
Jul 13, 2023;8:30:16 PM;1035,00
Jul 13, 2023;8:30:36 PM;1030,00
Jul 13, 2023;8:30:56 PM;1025,00
Jul 13, 2023;8:31:16 PM;1020,00
Jul 13, 2023;8:31:36 PM;1015,00
Jul 13, 2023;8:31:56 PM;1010,00
Jul 13, 2023;8:32:16 PM;1005,00
Jul 13, 2023;8:32:36 PM;1000,00
Jul 13, 2023;8:32:56 PM;995,00
Jul 13, 2023;8:33:16 PM;990,00
Jul 13, 2023;8:33:36 PM;985,00
Jul 13, 2023;8:33:56 PM;990,00
Jul 13, 2023;8:34:16 PM;995,00
Jul 13, 2023;8:34:36 PM;1000,00
Jul 13, 2023;8:34:56 PM;1005,00
Jul 13, 2023;8:35:16 PM;1010,00
Jul 13, 2023;8:35:36 PM;1015,00
Jul 13, 2023;8:35:56 PM;1020,00
Jul 13, 2023;8:36:16 PM;1025,00
Jul 13, 2023;8:36:36 PM;1030,00
Jul 13, 2023;8:36:56 PM;1035,00
Jul 13, 2023;8:37:16 PM;1030,00
Jul 13, 2023;8:37:36 PM;1025,00
Jul 13, 2023;8:37:56 PM;1020,00
Jul 13, 2023;8:38:16 PM;1015,00
Jul 13, 2023;8:38:36 PM;1010,00
Jul 13, 2023;8:38:56 PM;1005,00
Jul 13, 2023;8:39:16 PM;1000,00
Jul 13, 2023;8:39:36 PM;995,00
Jul 13, 2023;8:39:56 PM;990,00
Jul 13, 2023;8:40:16 PM;985,00
Jul 13, 2023;8:40:36 PM;990,00
Jul 13, 2023;8:40:56 PM;995,00
Jul 13, 2023;8:41:16 PM;1000,00
Jul 13, 2023;8:41:36 PM;1005,00
Jul 13, 2023;8:41:56 PM;1010,00
Jul 13, 2023;8:42:16 PM;1015,00
Jul 13, 2023;8:42:36 PM;1020,00
Jul 13, 2023;8:42:56 PM;1025,00
Jul 13, 2023;8:43:16 PM;1030,00
Jul 13, 2023;8:43:36 PM;1035,00
Jul 13, 2023;8:43:56 PM;1030,00
Jul 13, 2023;8:44:16 PM;1025,00
Jul 13, 2023;8:44:36 PM;1020,00
Jul 13, 2023;8:44:56 PM;1015,00
Jul 13, 2023;8:45:16 PM;1010,00
Jul 13, 2023;8:45:36 PM;1005,00
Jul 13, 2023;8:45:56 PM;1000,00
Jul 13, 2023;8:46:16 PM;995,00
Jul 13, 2023;8:46:36 PM;990,00
Jul 13, 2023;8:46:56 PM;985,00
Jul 13, 2023;8:47:16 PM;980,00
Jul 13, 2023;8:47:36 PM;985,00
Jul 13, 2023;8:47:56 PM;990,00
Jul 13, 2023;8:48:16 PM;995,00
Jul 13, 2023;8:48:36 PM;1000,00
Jul 13, 2023;8:48:56 PM;1005,00
Jul 13, 2023;8:49:16 PM;1010,00
Jul 13, 2023;8:49:36 PM;1015,00
Jul 13, 2023;8:49:56 PM;1020,00
Jul 13, 2023;8:50:16 PM;1025,00
Jul 13, 2023;8:50:36 PM;1030,00
Jul 13, 2023;8:50:56 PM;1025,00
Jul 13, 2023;8:51:16 PM;1020,00
Jul 13, 2023;8:51:36 PM;1015,00
Jul 13, 2023;8:51:56 PM;1010,00
Jul 13, 2023;8:52:16 PM;1005,00
Jul 13, 2023;8:52:36 PM;1000,00
Jul 13, 2023;8:52:56 PM;995,00
Jul 13, 2023;8:53:16 PM;990,00
Jul 13, 2023;8:53:36 PM;985,00
Jul 13, 2023;8:53:56 PM;980,00
Jul 13, 2023;8:54:16 PM;975,00
Jul 13, 2023;8:54:36 PM;980,00
Jul 13, 2023;8:54:56 PM;985,00
Jul 13, 2023;8:55:16 PM;990,00
Jul 13, 2023;8:55:36 PM;995,00
Jul 13, 2023;8:55:56 PM;1000,00
Jul 13, 2023;8:56:16 PM;1005,00
Jul 13, 2023;8:56:57 PM;1015,00
Jul 13, 2023;8:57:17 PM;1020,00
Jul 13, 2023;8:57:37 PM;1025,00
Jul 13, 2023;8:57:57 PM;1020,00
Jul 13, 2023;8:58:17 PM;1015,00
Jul 13, 2023;8:58:37 PM;1010,00
Jul 13, 2023;8:58:57 PM;1005,00
Jul 13, 2023;8:59:17 PM;1000,00
Jul 13, 2023;8:59:37 PM;995,00
Jul 13, 2023;8:59:57 PM;990,00
Jul 13, 2023;9:00:17 PM;985,00
Jul 13, 2023;9:00:37 PM;980,00
Jul 13, 2023;9:00:57 PM;985,00
Jul 13, 2023;9:01:17 PM;990,00
Jul 13, 2023;9:01:37 PM;995,00
Jul 13, 2023;9:01:57 PM;1000,00
Jul 13, 2023;9:02:17 PM;1005,00
Jul 13, 2023;9:02:37 PM;1010,00
Jul 13, 2023;9:02:57 PM;1015,00
Jul 13, 2023;9:03:17 PM;1020,00
Jul 13, 2023;9:03:37 PM;1025,00
Jul 13, 2023;9:03:57 PM;1030,00
Jul 13, 2023;9:04:17 PM;1035,00
Jul 13, 2023;9:04:37 PM;1030,00
Jul 13, 2023;9:04:57 PM;1025,00
Jul 13, 2023;9:05:17 PM;1020,00
Jul 13, 2023;9:05:37 PM;1015,00
Jul 13, 2023;9:05:57 PM;1010,00
Jul 13, 2023;9:06:17 PM;1005,00
Jul 13, 2023;9:06:37 PM;1000,00
Jul 13, 2023;9:06:57 PM;995,00
Jul 13, 2023;9:07:17 PM;990,00
Jul 13, 2023;9:07:37 PM;995,00
Jul 13, 2023;9:07:57 PM;1000,00
Jul 13, 2023;9:08:17 PM;1005,00
Jul 13, 2023;9:08:37 PM;1010,00
Jul 13, 2023;9:08:57 PM;1015,00
Jul 13, 2023;9:09:17 PM;1020,00
Jul 13, 2023;9:09:37 PM;1015,00
Jul 13, 2023;9:09:57 PM;1010,00
Jul 13, 2023;9:10:17 PM;1005,00
Jul 13, 2023;9:10:37 PM;1000,00
Jul 13, 2023;9:10:57 PM;995,00
Jul 13, 2023;9:11:17 PM;990,00
Jul 13, 2023;9:11:37 PM;995,00
Jul 13, 2023;9:11:57 PM;1000,00
Jul 13, 2023;9:12:17 PM;1005,00
Jul 13, 2023;9:12:37 PM;1010,00
Jul 13, 2023;9:12:57 PM;1015,00
Jul 13, 2023;9:13:17 PM;1020,00
Jul 13, 2023;9:13:37 PM;1025,00
Jul 13, 2023;9:13:57 PM;1030,00
Jul 13, 2023;9:14:17 PM;1035,00
Jul 13, 2023;9:14:37 PM;1030,00
Jul 13, 2023;9:14:57 PM;1025,00
Jul 13, 2023;9:15:17 PM;1020,00
Jul 13, 2023;9:15:37 PM;1015,00
Jul 13, 2023;9:15:57 PM;1010,00
Jul 13, 2023;9:16:17 PM;1005,00
Jul 13, 2023;9:16:37 PM;1000,00
Jul 13, 2023;9:16:57 PM;1005,00
Jul 13, 2023;9:17:17 PM;1010,00
Jul 13, 2023;9:17:37 PM;1015,00
Jul 13, 2023;9:17:57 PM;1020,00
Jul 13, 2023;9:18:17 PM;1025,00
Jul 13, 2023;9:18:37 PM;1030,00
Jul 13, 2023;9:18:57 PM;1035,00
Jul 13, 2023;9:19:17 PM;1040,00
Jul 13, 2023;9:19:37 PM;1035,00
Jul 13, 2023;9:19:57 PM;1030,00
Jul 13, 2023;9:20:17 PM;1025,00
Jul 13, 2023;9:20:37 PM;1020,00
Jul 13, 2023;9:20:57 PM;1015,00
Jul 13, 2023;9:21:17 PM;1010,00
Jul 13, 2023;9:21:37 PM;1005,00
Jul 13, 2023;9:21:57 PM;1000,00
Jul 13, 2023;9:22:17 PM;995,00
Jul 13, 2023;9:22:37 PM;1000,00
Jul 13, 2023;9:22:57 PM;1005,00
Jul 13, 2023;9:23:18 PM;1010,00
Jul 13, 2023;9:23:38 PM;1015,00
Jul 13, 2023;9:23:58 PM;1020,00
Jul 13, 2023;9:24:18 PM;1025,00
Jul 13, 2023;9:24:38 PM;1020,00
Jul 13, 2023;9:24:58 PM;1015,00
Jul 13, 2023;9:25:18 PM;1010,00
Jul 13, 2023;9:25:38 PM;1005,00
Jul 13, 2023;9:25:58 PM;1000,00
Jul 13, 2023;9:26:18 PM;995,00
Jul 13, 2023;9:26:38 PM;990,00
Jul 13, 2023;9:26:58 PM;985,00
Jul 13, 2023;9:27:18 PM;980,00
Jul 13, 2023;9:27:38 PM;975,00
Jul 13, 2023;9:27:58 PM;980,00
Jul 13, 2023;9:28:18 PM;985,00
Jul 13, 2023;9:28:38 PM;990,00
Jul 13, 2023;9:28:58 PM;995,00
Jul 13, 2023;9:29:18 PM;1000,00
Jul 13, 2023;9:29:38 PM;1005,00
Jul 13, 2023;9:29:58 PM;1010,00
Jul 13, 2023;9:30:18 PM;1005,00
Jul 13, 2023;9:30:38 PM;1000,00
Jul 13, 2023;9:30:58 PM;995,00
Jul 13, 2023;9:31:18 PM;990,00
Jul 13, 2023;9:31:38 PM;985,00
Jul 13, 2023;9:31:58 PM;990,00
Jul 13, 2023;9:32:18 PM;995,00
Jul 13, 2023;9:32:38 PM;1000,00
Jul 13, 2023;9:32:58 PM;1005,00
Jul 13, 2023;9:33:18 PM;1000,00
Jul 13, 2023;9:33:38 PM;1005,00
Jul 13, 2023;9:33:58 PM;1010,00
Jul 13, 2023;9:34:18 PM;1015,00
Jul 13, 2023;9:34:38 PM;1020,00
Jul 13, 2023;9:34:58 PM;1025,00
Jul 13, 2023;9:35:18 PM;1030,00
Jul 13, 2023;9:35:38 PM;1025,00
Jul 13, 2023;9:35:58 PM;1020,00
Jul 13, 2023;9:36:18 PM;1015,00
Jul 13, 2023;9:36:38 PM;1010,00
Jul 13, 2023;9:36:58 PM;1005,00
Jul 13, 2023;9:37:18 PM;1000,00
Jul 13, 2023;9:37:38 PM;995,00
Jul 13, 2023;9:37:58 PM;990,00
Jul 13, 2023;9:38:18 PM;995,00
Jul 13, 2023;9:38:38 PM;1000,00
Jul 13, 2023;9:38:58 PM;1005,00
Jul 13, 2023;9:39:18 PM;1010,00
Jul 13, 2023;9:39:38 PM;1015,00
Jul 13, 2023;9:39:58 PM;1020,00
Jul 13, 2023;9:40:27 PM;1025,00
Jul 13, 2023;9:40:47 PM;1020,00
Jul 13, 2023;9:41:07 PM;1015,00
Jul 13, 2023;9:41:27 PM;1010,00
Jul 13, 2023;9:41:47 PM;1005,00
Jul 13, 2023;9:42:07 PM;1000,00
Jul 13, 2023;9:42:27 PM;995,00
Jul 13, 2023;9:42:47 PM;990,00
Jul 13, 2023;9:43:07 PM;985,00
Jul 13, 2023;9:43:27 PM;980,00
Jul 13, 2023;9:43:47 PM;985,00
Jul 13, 2023;9:44:07 PM;990,00
Jul 13, 2023;9:44:27 PM;995,00
Jul 13, 2023;9:44:47 PM;1000,00
Jul 13, 2023;9:45:07 PM;1005,00
Jul 13, 2023;9:45:27 PM;1010,00
Jul 13, 2023;9:45:47 PM;1015,00
Jul 13, 2023;9:46:07 PM;1020,00
Jul 13, 2023;9:46:27 PM;1015,00
Jul 13, 2023;9:46:47 PM;1010,00
Jul 13, 2023;9:47:07 PM;1005,00
Jul 13, 2023;9:47:27 PM;1000,00
Jul 13, 2023;9:47:47 PM;995,00
Jul 13, 2023;9:48:07 PM;990,00
Jul 13, 2023;9:48:27 PM;985,00
Jul 13, 2023;9:48:47 PM;980,00
Jul 13, 2023;9:49:07 PM;975,00
Jul 13, 2023;9:49:27 PM;970,00
Jul 13, 2023;9:49:47 PM;965,00
Jul 13, 2023;9:50:07 PM;970,00
Jul 13, 2023;9:50:28 PM;975,00
Jul 13, 2023;9:50:47 PM;980,00
Jul 13, 2023;9:51:48 PM;995,00
Jul 13, 2023;9:52:08 PM;1000,00
Jul 13, 2023;9:52:28 PM;1005,00
Jul 13, 2023;9:52:48 PM;1010,00
Jul 13, 2023;9:53:08 PM;1005,00
Jul 13, 2023;9:53:28 PM;1000,00
Jul 13, 2023;9:53:48 PM;995,00
Jul 13, 2023;9:54:08 PM;990,00
Jul 13, 2023;9:54:28 PM;985,00
Jul 13, 2023;9:54:48 PM;980,00
Jul 13, 2023;9:55:08 PM;985,00
Jul 13, 2023;9:55:28 PM;990,00
Jul 13, 2023;9:55:48 PM;995,00
Jul 13, 2023;9:56:08 PM;1000,00
Jul 13, 2023;9:56:28 PM;1005,00
Jul 13, 2023;9:56:48 PM;1010,00
Jul 13, 2023;9:57:08 PM;1015,00
Jul 13, 2023;9:57:28 PM;1010,00
Jul 13, 2023;9:57:48 PM;1005,00
Jul 13, 2023;9:58:08 PM;1000,00
Jul 13, 2023;9:58:28 PM;1005,00
Jul 13, 2023;9:58:48 PM;1000,00
Jul 13, 2023;9:59:08 PM;995,00
Jul 13, 2023;9:59:28 PM;990,00
Jul 13, 2023;9:59:48 PM;995,00
Jul 13, 2023;10:00:08 PM;1000,00
Jul 13, 2023;10:00:28 PM;1005,00
Jul 13, 2023;10:00:48 PM;1010,00
Jul 13, 2023;10:01:08 PM;1015,00
Jul 13, 2023;10:01:28 PM;1020,00
Jul 13, 2023;10:01:48 PM;1025,00
Jul 13, 2023;10:02:08 PM;1030,00
Jul 13, 2023;10:02:28 PM;1025,00
Jul 13, 2023;10:02:48 PM;1020,00
Jul 13, 2023;10:03:08 PM;1015,00
Jul 13, 2023;10:03:28 PM;1010,00
Jul 13, 2023;10:03:48 PM;1005,00
Jul 13, 2023;10:04:08 PM;1000,00
Jul 13, 2023;10:04:28 PM;995,00
Jul 13, 2023;10:04:48 PM;1000,00
Jul 13, 2023;10:05:08 PM;1005,00
Jul 13, 2023;10:05:28 PM;1010,00
Jul 13, 2023;10:05:48 PM;1015,00
Jul 13, 2023;10:06:08 PM;1020,00
Jul 13, 2023;10:06:28 PM;1025,00
Jul 13, 2023;10:06:48 PM;1020,00
Jul 13, 2023;10:07:08 PM;1015,00
Jul 13, 2023;10:07:28 PM;1010,00
Jul 13, 2023;10:07:48 PM;1005,00
Jul 13, 2023;10:08:08 PM;1000,00
Jul 13, 2023;10:08:28 PM;995,00
Jul 13, 2023;10:08:48 PM;1000,00
Jul 13, 2023;10:09:08 PM;1005,00
Jul 13, 2023;10:09:28 PM;1010,00
Jul 13, 2023;10:09:48 PM;1015,00
Jul 13, 2023;10:10:08 PM;1020,00
Jul 13, 2023;10:10:28 PM;1025,00
Jul 13, 2023;10:10:48 PM;1030,00
Jul 13, 2023;10:11:08 PM;1035,00
Jul 13, 2023;10:11:28 PM;1030,00
Jul 13, 2023;10:11:48 PM;1025,00
Jul 13, 2023;10:12:08 PM;1020,00
Jul 13, 2023;10:12:28 PM;1015,00
Jul 13, 2023;10:12:48 PM;1010,00
Jul 13, 2023;10:13:08 PM;1005,00
Jul 13, 2023;10:13:28 PM;1000,00
Jul 13, 2023;10:13:48 PM;1005,00
Jul 13, 2023;10:14:08 PM;1010,00
Jul 13, 2023;10:14:28 PM;1015,00
Jul 13, 2023;10:14:48 PM;1020,00
Jul 13, 2023;10:15:08 PM;1025,00
Jul 13, 2023;10:15:28 PM;1030,00
Jul 13, 2023;10:15:48 PM;1025,00
Jul 13, 2023;10:16:08 PM;1020,00
Jul 13, 2023;10:16:28 PM;1015,00
Jul 13, 2023;10:16:48 PM;1010,00
Jul 13, 2023;10:17:08 PM;1005,00
Jul 13, 2023;10:17:28 PM;1000,00
Jul 13, 2023;10:17:48 PM;995,00
Jul 13, 2023;10:18:08 PM;990,00
Jul 13, 2023;10:18:28 PM;995,00
Jul 13, 2023;10:18:48 PM;1000,00
Jul 13, 2023;10:19:08 PM;1005,00
Jul 13, 2023;10:19:28 PM;1010,00
Jul 13, 2023;10:19:48 PM;1015,00
Jul 13, 2023;10:20:08 PM;1020,00
Jul 13, 2023;10:20:28 PM;1025,00
Jul 13, 2023;10:20:48 PM;1020,00
Jul 13, 2023;10:21:08 PM;1015,00
Jul 13, 2023;10:21:28 PM;1010,00
Jul 13, 2023;10:21:48 PM;1005,00
Jul 13, 2023;10:22:08 PM;1000,00
Jul 13, 2023;10:22:28 PM;995,00
Jul 13, 2023;10:22:48 PM;990,00
Jul 13, 2023;10:23:08 PM;995,00
Jul 13, 2023;10:23:28 PM;1000,00
Jul 13, 2023;10:23:48 PM;1005,00
Jul 13, 2023;10:24:08 PM;1010,00
Jul 13, 2023;10:24:28 PM;1015,00
Jul 13, 2023;10:24:48 PM;1020,00
Jul 13, 2023;10:25:08 PM;1025,00
Jul 13, 2023;10:25:28 PM;1030,00
Jul 13, 2023;10:25:48 PM;1035,00
Jul 13, 2023;10:26:08 PM;1040,00
Jul 13, 2023;10:26:28 PM;1045,00
Jul 13, 2023;10:26:49 PM;1050,00
Jul 13, 2023;10:27:09 PM;1045,00
Jul 13, 2023;10:27:29 PM;1040,00
Jul 13, 2023;10:27:49 PM;1035,00
Jul 13, 2023;10:28:09 PM;1030,00
Jul 13, 2023;10:28:29 PM;1025,00
Jul 13, 2023;10:28:49 PM;1020,00
Jul 13, 2023;10:29:09 PM;1025,00
Jul 13, 2023;10:29:29 PM;1030,00
Jul 13, 2023;10:29:49 PM;1035,00
Jul 13, 2023;10:30:09 PM;1040,00
Jul 13, 2023;10:30:29 PM;1045,00
Jul 13, 2023;10:30:49 PM;1050,00
Jul 13, 2023;10:31:09 PM;1045,00
Jul 13, 2023;10:31:29 PM;1040,00
Jul 13, 2023;10:31:49 PM;1035,00
Jul 13, 2023;10:32:09 PM;1030,00
Jul 13, 2023;10:32:29 PM;1025,00
Jul 13, 2023;10:32:49 PM;1020,00
Jul 13, 2023;10:33:09 PM;1015,00
Jul 13, 2023;10:33:29 PM;1020,00
Jul 13, 2023;10:33:49 PM;1025,00
Jul 13, 2023;10:34:09 PM;1030,00
Jul 13, 2023;10:34:29 PM;1035,00
Jul 13, 2023;10:34:49 PM;1040,00
Jul 13, 2023;10:35:09 PM;1045,00
Jul 13, 2023;10:35:29 PM;1040,00
Jul 13, 2023;10:35:49 PM;1045,00
Jul 13, 2023;10:36:09 PM;1040,00
Jul 13, 2023;10:36:29 PM;1035,00
Jul 13, 2023;10:36:49 PM;1040,00
Jul 13, 2023;10:37:09 PM;1045,00
Jul 13, 2023;10:37:29 PM;1050,00
Jul 13, 2023;10:37:49 PM;1055,00
Jul 13, 2023;10:38:09 PM;1060,00
Jul 13, 2023;10:38:29 PM;1065,00
Jul 13, 2023;10:38:49 PM;1060,00
Jul 13, 2023;10:39:09 PM;1055,00
Jul 13, 2023;10:39:29 PM;1050,00
Jul 13, 2023;10:39:49 PM;1045,00
Jul 13, 2023;10:40:09 PM;1040,00
Jul 13, 2023;10:40:29 PM;1045,00
Jul 13, 2023;10:40:49 PM;1050,00
