Date;Time;pO₂ Value (pO₂)
Jul 13, 2023;7:13:35 AM;39,74
Jul 13, 2023;7:13:49 AM;39,38
Jul 13, 2023;7:13:56 AM;38,63
Jul 13, 2023;7:14:03 AM;38,16
Jul 13, 2023;7:14:17 AM;37,08
Jul 13, 2023;7:14:24 AM;37,15
Jul 13, 2023;7:14:31 AM;36,56
Jul 13, 2023;7:14:38 AM;35,96
Jul 13, 2023;7:14:45 AM;35,27
Jul 13, 2023;7:15:13 AM;31,39
Jul 13, 2023;7:15:20 AM;30,36
Jul 13, 2023;7:16:17 AM;25,51
Jul 13, 2023;7:16:24 AM;25,90
Jul 13, 2023;7:16:30 AM;25,66
Jul 13, 2023;7:16:44 AM;24,15
Jul 13, 2023;7:16:51 AM;23,61
Jul 13, 2023;7:16:58 AM;23,12
Jul 13, 2023;7:17:05 AM;22,93
Jul 13, 2023;7:17:12 AM;23,23
Jul 13, 2023;7:17:33 AM;22,36
Jul 13, 2023;7:17:40 AM;21,67
Jul 13, 2023;7:17:47 AM;21,89
Jul 13, 2023;7:18:08 AM;23,29
Jul 13, 2023;7:18:15 AM;24,14
Jul 13, 2023;7:18:29 AM;24,48
Jul 13, 2023;7:18:37 AM;25,42
Jul 13, 2023;7:18:57 AM;27,21
Jul 13, 2023;7:19:04 AM;27,91
Jul 13, 2023;7:19:11 AM;28,83
Jul 13, 2023;7:19:18 AM;29,48
Jul 13, 2023;7:19:25 AM;30,59
Jul 13, 2023;7:19:32 AM;31,77
Jul 13, 2023;7:19:46 AM;33,92
Jul 13, 2023;7:19:53 AM;34,62
Jul 13, 2023;7:20:00 AM;36,24
Jul 13, 2023;7:20:21 AM;38,58
Jul 13, 2023;7:20:28 AM;39,18
Jul 13, 2023;7:20:49 AM;40,99
Jul 13, 2023;7:20:56 AM;41,00
Jul 13, 2023;7:21:38 AM;41,55
Jul 13, 2023;7:21:59 AM;41,46
Jul 13, 2023;7:22:13 AM;41,27
Jul 13, 2023;7:22:20 AM;41,22
Jul 13, 2023;7:22:34 AM;40,24
Jul 13, 2023;7:22:41 AM;39,53
Jul 13, 2023;7:22:55 AM;38,75
Jul 13, 2023;7:23:02 AM;38,10
Jul 13, 2023;7:23:23 AM;36,65
Jul 13, 2023;7:23:37 AM;35,60
Jul 13, 2023;7:23:51 AM;34,29
Jul 13, 2023;7:23:58 AM;33,66
Jul 13, 2023;7:24:05 AM;32,79
Jul 13, 2023;7:24:12 AM;32,57
Jul 13, 2023;7:24:33 AM;29,55
Jul 13, 2023;7:24:40 AM;28,27
Jul 13, 2023;7:24:47 AM;27,47
Jul 13, 2023;7:24:54 AM;27,70
Jul 13, 2023;7:25:01 AM;27,76
Jul 13, 2023;7:25:08 AM;27,90
Jul 13, 2023;7:25:22 AM;26,74
Jul 13, 2023;7:25:29 AM;26,24
Jul 13, 2023;7:25:43 AM;23,53
Jul 13, 2023;7:26:25 AM;22,14
Jul 13, 2023;7:26:46 AM;20,93
Jul 13, 2023;7:26:53 AM;21,33
Jul 13, 2023;7:27:08 AM;22,11
Jul 13, 2023;7:27:28 AM;23,09
Jul 13, 2023;7:28:03 AM;26,24
Jul 13, 2023;7:28:10 AM;27,16
Jul 13, 2023;7:28:17 AM;28,35
Jul 13, 2023;7:28:25 AM;29,35
Jul 13, 2023;7:28:38 AM;31,13
Jul 13, 2023;7:28:45 AM;31,99
Jul 13, 2023;7:29:20 AM;37,09
Jul 13, 2023;7:29:27 AM;37,69
Jul 13, 2023;7:29:34 AM;38,25
Jul 13, 2023;7:29:41 AM;39,35
Jul 13, 2023;7:29:48 AM;39,79
Jul 13, 2023;7:29:55 AM;40,32
Jul 13, 2023;7:30:09 AM;40,99
Jul 13, 2023;7:30:30 AM;42,28
Jul 13, 2023;7:30:37 AM;42,20
Jul 13, 2023;7:30:52 AM;42,64
Jul 13, 2023;7:31:12 AM;42,12
Jul 13, 2023;7:31:33 AM;40,77
Jul 13, 2023;7:31:54 AM;40,76
Jul 13, 2023;7:32:01 AM;40,19
Jul 13, 2023;7:32:22 AM;38,66
Jul 13, 2023;7:32:29 AM;37,81
Jul 13, 2023;7:32:36 AM;36,92
Jul 13, 2023;7:32:43 AM;36,29
Jul 13, 2023;7:32:51 AM;36,60
Jul 13, 2023;7:33:06 AM;37,11
Jul 13, 2023;7:33:12 AM;36,86
Jul 13, 2023;7:33:33 AM;33,58
Jul 13, 2023;7:33:47 AM;32,74
Jul 13, 2023;7:33:54 AM;32,37
Jul 13, 2023;7:34:08 AM;31,69
Jul 13, 2023;7:34:22 AM;29,63
Jul 13, 2023;7:34:29 AM;28,69
Jul 13, 2023;7:34:36 AM;27,77
Jul 13, 2023;7:34:43 AM;26,79
Jul 13, 2023;7:34:57 AM;25,46
Jul 13, 2023;7:35:04 AM;24,46
Jul 13, 2023;7:35:11 AM;23,25
Jul 13, 2023;7:35:39 AM;21,90
Jul 13, 2023;7:35:46 AM;20,57
Jul 13, 2023;7:36:14 AM;20,15
Jul 13, 2023;7:36:35 AM;21,83
Jul 13, 2023;7:36:49 AM;21,09
Jul 13, 2023;7:36:56 AM;20,94
Jul 13, 2023;7:37:03 AM;22,33
Jul 13, 2023;7:37:10 AM;22,65
Jul 13, 2023;7:37:17 AM;22,60
Jul 13, 2023;7:37:24 AM;23,55
Jul 13, 2023;7:37:31 AM;23,67
Jul 13, 2023;7:37:38 AM;23,92
Jul 13, 2023;7:38:06 AM;25,85
Jul 13, 2023;7:38:20 AM;28,45
Jul 13, 2023;7:38:27 AM;29,12
Jul 13, 2023;7:38:55 AM;31,69
Jul 13, 2023;7:39:16 AM;34,40
Jul 13, 2023;7:39:23 AM;35,40
Jul 13, 2023;7:39:30 AM;36,13
Jul 13, 2023;7:39:37 AM;37,02
Jul 13, 2023;7:39:44 AM;37,84
Jul 13, 2023;7:39:51 AM;38,82
Jul 13, 2023;7:39:58 AM;39,61
Jul 13, 2023;7:40:19 AM;42,02
Jul 13, 2023;7:40:33 AM;42,64
Jul 13, 2023;7:40:40 AM;42,52
Jul 13, 2023;7:40:54 AM;43,55
Jul 13, 2023;7:41:01 AM;43,19
Jul 13, 2023;7:41:08 AM;43,42
Jul 13, 2023;7:41:22 AM;43,68
Jul 13, 2023;7:41:29 AM;43,58
Jul 13, 2023;7:41:36 AM;43,32
Jul 13, 2023;7:41:43 AM;43,83
Jul 13, 2023;7:41:57 AM;42,67
Jul 13, 2023;7:42:04 AM;41,86
Jul 13, 2023;7:42:11 AM;42,59
Jul 13, 2023;7:42:32 AM;41,56
Jul 13, 2023;7:42:39 AM;41,36
Jul 13, 2023;7:43:00 AM;39,22
Jul 13, 2023;7:43:07 AM;38,51
Jul 13, 2023;7:43:14 AM;38,62
Jul 13, 2023;7:43:21 AM;39,06
Jul 13, 2023;7:43:28 AM;39,37
Jul 13, 2023;7:43:42 AM;36,92
Jul 13, 2023;7:43:56 AM;35,06
Jul 13, 2023;7:44:03 AM;33,85
Jul 13, 2023;7:44:10 AM;34,06
Jul 13, 2023;7:44:17 AM;33,36
Jul 13, 2023;7:44:24 AM;32,30
Jul 13, 2023;7:44:38 AM;29,77
Jul 13, 2023;7:44:59 AM;26,71
Jul 13, 2023;7:45:06 AM;27,36
Jul 13, 2023;7:45:13 AM;25,95
Jul 13, 2023;7:45:34 AM;23,87
Jul 13, 2023;7:46:02 AM;22,28
Jul 13, 2023;7:46:10 AM;21,50
Jul 13, 2023;7:46:16 AM;20,60
Jul 13, 2023;7:46:23 AM;21,50
Jul 13, 2023;7:46:31 AM;20,89
Jul 13, 2023;7:46:38 AM;21,56
Jul 13, 2023;7:46:51 AM;22,01
Jul 13, 2023;7:46:58 AM;21,94
Jul 13, 2023;7:47:19 AM;21,82
Jul 13, 2023;7:47:55 AM;20,94
Jul 13, 2023;7:48:36 AM;24,84
Jul 13, 2023;7:48:50 AM;25,88
Jul 13, 2023;7:49:04 AM;26,96
Jul 13, 2023;7:49:53 AM;33,83
Jul 13, 2023;7:50:07 AM;35,31
Jul 13, 2023;7:50:22 AM;38,00
Jul 13, 2023;7:50:42 AM;40,48
Jul 13, 2023;7:50:56 AM;41,83
Jul 13, 2023;7:51:03 AM;42,28
Jul 13, 2023;7:51:10 AM;42,86
Jul 13, 2023;7:51:17 AM;43,61
Jul 13, 2023;7:51:25 AM;44,22
Jul 13, 2023;7:51:31 AM;44,40
Jul 13, 2023;7:51:38 AM;44,52
Jul 13, 2023;7:52:27 AM;44,55
Jul 13, 2023;7:52:34 AM;44,39
Jul 13, 2023;7:52:48 AM;44,10
Jul 13, 2023;7:53:44 AM;40,74
Jul 13, 2023;7:54:12 AM;39,24
Jul 13, 2023;7:54:19 AM;38,32
Jul 13, 2023;7:54:26 AM;37,50
Jul 13, 2023;7:54:40 AM;36,37
Jul 13, 2023;7:54:47 AM;36,14
Jul 13, 2023;7:54:54 AM;35,01
Jul 13, 2023;7:55:01 AM;34,35
Jul 13, 2023;7:55:08 AM;32,89
Jul 13, 2023;7:55:15 AM;32,43
Jul 13, 2023;7:55:22 AM;31,68
Jul 13, 2023;7:56:04 AM;27,40
Jul 13, 2023;7:56:11 AM;26,73
Jul 13, 2023;7:56:18 AM;26,18
Jul 13, 2023;7:56:39 AM;25,77
Jul 13, 2023;7:56:46 AM;24,82
Jul 13, 2023;7:57:00 AM;24,54
Jul 13, 2023;7:57:14 AM;24,64
Jul 13, 2023;7:57:35 AM;24,82
Jul 13, 2023;7:57:49 AM;24,94
Jul 13, 2023;7:57:56 AM;25,32
Jul 13, 2023;7:58:10 AM;25,97
Jul 13, 2023;7:58:38 AM;24,76
Jul 13, 2023;7:58:52 AM;25,56
Jul 13, 2023;7:58:59 AM;26,65
Jul 13, 2023;7:59:06 AM;26,96
Jul 13, 2023;7:59:27 AM;28,59
Jul 13, 2023;7:59:41 AM;29,73
Jul 13, 2023;7:59:48 AM;30,11
Jul 13, 2023;7:59:55 AM;30,94
Jul 13, 2023;8:00:02 AM;31,65
Jul 13, 2023;8:00:09 AM;32,43
Jul 13, 2023;8:00:16 AM;32,99
Jul 13, 2023;8:00:30 AM;34,16
Jul 13, 2023;8:00:44 AM;35,96
Jul 13, 2023;8:00:51 AM;37,07
Jul 13, 2023;8:01:19 AM;39,31
Jul 13, 2023;8:01:26 AM;39,40
Jul 13, 2023;8:01:33 AM;39,47
Jul 13, 2023;8:01:54 AM;39,80
Jul 13, 2023;8:02:01 AM;40,33
Jul 13, 2023;8:02:08 AM;40,09
Jul 13, 2023;8:02:23 AM;40,65
Jul 13, 2023;8:02:29 AM;41,34
Jul 13, 2023;8:02:36 AM;40,70
Jul 13, 2023;8:02:43 AM;40,34
Jul 13, 2023;8:03:04 AM;39,69
Jul 13, 2023;8:03:11 AM;39,68
Jul 13, 2023;8:03:18 AM;38,94
Jul 13, 2023;8:03:25 AM;38,21
Jul 13, 2023;8:03:32 AM;38,54
Jul 13, 2023;8:03:39 AM;38,08
Jul 13, 2023;8:03:46 AM;37,49
Jul 13, 2023;8:04:00 AM;37,83
Jul 13, 2023;8:04:07 AM;37,02
Jul 13, 2023;8:04:14 AM;36,09
Jul 13, 2023;8:04:28 AM;34,29
Jul 13, 2023;8:04:42 AM;32,62
Jul 13, 2023;8:04:49 AM;32,84
Jul 13, 2023;8:04:56 AM;32,45
Jul 13, 2023;8:05:03 AM;32,23
Jul 13, 2023;8:05:17 AM;31,41
Jul 13, 2023;8:05:24 AM;30,75
Jul 13, 2023;8:05:31 AM;30,94
Jul 13, 2023;8:05:38 AM;30,52
Jul 13, 2023;8:06:08 AM;28,59
Jul 13, 2023;8:06:28 AM;27,42
Jul 13, 2023;8:06:42 AM;26,37
Jul 13, 2023;8:06:50 AM;25,75
Jul 13, 2023;8:07:10 AM;25,98
Jul 13, 2023;8:07:39 AM;24,46
Jul 13, 2023;8:07:45 AM;24,55
Jul 13, 2023;8:07:52 AM;24,94
Jul 13, 2023;8:08:00 AM;23,93
Jul 13, 2023;8:08:06 AM;23,96
Jul 13, 2023;8:08:13 AM;23,97
Jul 13, 2023;8:08:20 AM;25,45
Jul 13, 2023;8:08:27 AM;25,08
Jul 13, 2023;8:08:34 AM;24,49
Jul 13, 2023;8:08:42 AM;24,57
Jul 13, 2023;8:08:48 AM;24,60
Jul 13, 2023;8:09:16 AM;25,70
Jul 13, 2023;8:09:23 AM;25,84
Jul 13, 2023;8:09:30 AM;26,44
Jul 13, 2023;8:09:37 AM;28,00
Jul 13, 2023;8:09:58 AM;29,80
Jul 13, 2023;8:10:12 AM;31,48
Jul 13, 2023;8:10:26 AM;32,65
Jul 13, 2023;8:10:47 AM;34,41
Jul 13, 2023;8:10:54 AM;35,00
Jul 13, 2023;8:11:08 AM;36,31
Jul 13, 2023;8:11:15 AM;37,60
Jul 13, 2023;8:11:22 AM;38,11
Jul 13, 2023;8:11:29 AM;38,02
Jul 13, 2023;8:11:57 AM;40,19
Jul 13, 2023;8:12:04 AM;40,07
Jul 13, 2023;8:12:11 AM;40,24
Jul 13, 2023;8:12:18 AM;39,76
Jul 13, 2023;8:12:25 AM;39,29
Jul 13, 2023;8:12:32 AM;40,09
Jul 13, 2023;8:12:39 AM;39,94
Jul 13, 2023;8:12:46 AM;39,52
Jul 13, 2023;8:13:07 AM;38,47
Jul 13, 2023;8:13:21 AM;38,33
Jul 13, 2023;8:13:42 AM;38,07
Jul 13, 2023;8:14:10 AM;36,49
Jul 13, 2023;8:14:31 AM;35,05
Jul 13, 2023;8:14:38 AM;34,57
Jul 13, 2023;8:14:52 AM;33,00
Jul 13, 2023;8:14:59 AM;31,77
Jul 13, 2023;8:15:13 AM;30,88
Jul 13, 2023;8:15:20 AM;30,44
Jul 13, 2023;8:15:27 AM;29,93
Jul 13, 2023;8:15:35 AM;30,28
Jul 13, 2023;8:15:41 AM;30,96
Jul 13, 2023;8:15:49 AM;31,09
Jul 13, 2023;8:15:55 AM;30,66
Jul 13, 2023;8:16:02 AM;30,58
Jul 13, 2023;8:16:23 AM;28,25
Jul 13, 2023;8:16:30 AM;28,78
Jul 13, 2023;8:16:38 AM;28,78
Jul 13, 2023;8:17:12 AM;26,33
Jul 13, 2023;8:17:33 AM;25,84
Jul 13, 2023;8:17:54 AM;26,77
Jul 13, 2023;8:18:09 AM;27,22
Jul 13, 2023;8:18:16 AM;27,68
Jul 13, 2023;8:18:22 AM;27,60
Jul 13, 2023;8:18:29 AM;27,75
Jul 13, 2023;8:18:51 AM;29,79
Jul 13, 2023;8:18:58 AM;30,21
Jul 13, 2023;8:19:04 AM;30,68
Jul 13, 2023;8:19:11 AM;30,86
Jul 13, 2023;8:19:18 AM;31,39
Jul 13, 2023;8:19:25 AM;31,85
Jul 13, 2023;8:19:46 AM;33,57
Jul 13, 2023;8:20:00 AM;35,63
Jul 13, 2023;8:20:28 AM;38,05
Jul 13, 2023;8:20:42 AM;39,36
Jul 13, 2023;8:20:56 AM;39,47
Jul 13, 2023;8:21:03 AM;39,67
Jul 13, 2023;8:21:10 AM;39,61
Jul 13, 2023;8:21:38 AM;40,00
Jul 13, 2023;8:21:45 AM;40,05
Jul 13, 2023;8:21:59 AM;40,09
Jul 13, 2023;8:22:06 AM;40,06
Jul 13, 2023;8:22:13 AM;39,68
Jul 13, 2023;8:22:20 AM;39,74
Jul 13, 2023;8:22:34 AM;39,62
Jul 13, 2023;8:23:02 AM;38,35
Jul 13, 2023;8:23:09 AM;37,70
Jul 13, 2023;8:23:16 AM;37,96
Jul 13, 2023;8:23:23 AM;37,34
Jul 13, 2023;8:23:30 AM;36,59
Jul 13, 2023;8:23:37 AM;35,84
Jul 13, 2023;8:23:58 AM;34,05
Jul 13, 2023;8:24:19 AM;32,74
Jul 13, 2023;8:24:47 AM;32,05
Jul 13, 2023;8:24:54 AM;31,22
Jul 13, 2023;8:25:22 AM;28,41
Jul 13, 2023;8:25:29 AM;27,87
Jul 13, 2023;8:25:36 AM;27,18
Jul 13, 2023;8:25:50 AM;26,06
Jul 13, 2023;8:25:57 AM;26,24
Jul 13, 2023;8:26:11 AM;26,34
Jul 13, 2023;8:26:18 AM;26,89
Jul 13, 2023;8:26:25 AM;28,14
Jul 13, 2023;8:26:32 AM;28,38
Jul 13, 2023;8:26:54 AM;28,00
Jul 13, 2023;8:27:07 AM;28,69
Jul 13, 2023;8:27:14 AM;27,83
Jul 13, 2023;8:27:21 AM;27,14
Jul 13, 2023;8:27:28 AM;26,64
Jul 13, 2023;8:27:35 AM;26,65
Jul 13, 2023;8:27:49 AM;26,31
Jul 13, 2023;8:28:31 AM;26,82
Jul 13, 2023;8:29:06 AM;28,70
Jul 13, 2023;8:29:27 AM;30,34
Jul 13, 2023;8:30:02 AM;33,75
Jul 13, 2023;8:30:16 AM;34,54
Jul 13, 2023;8:30:51 AM;37,28
Jul 13, 2023;8:30:58 AM;37,34
Jul 13, 2023;8:31:19 AM;38,25
Jul 13, 2023;8:31:26 AM;38,33
Jul 13, 2023;8:31:54 AM;40,08
Jul 13, 2023;8:32:01 AM;39,92
Jul 13, 2023;8:32:36 AM;39,39
Jul 13, 2023;8:32:50 AM;39,21
Jul 13, 2023;8:32:57 AM;38,53
Jul 13, 2023;8:33:11 AM;38,63
Jul 13, 2023;8:33:18 AM;38,45
Jul 13, 2023;8:33:41 AM;37,20
Jul 13, 2023;8:33:53 AM;35,69
Jul 13, 2023;8:34:07 AM;34,56
Jul 13, 2023;8:34:14 AM;34,31
Jul 13, 2023;8:34:21 AM;34,37
Jul 13, 2023;8:34:28 AM;34,21
Jul 13, 2023;8:34:42 AM;33,01
Jul 13, 2023;8:35:10 AM;30,75
Jul 13, 2023;8:35:24 AM;29,38
Jul 13, 2023;8:35:31 AM;28,97
Jul 13, 2023;8:35:59 AM;27,94
Jul 13, 2023;8:36:06 AM;28,02
Jul 13, 2023;8:36:27 AM;30,47
Jul 13, 2023;8:36:34 AM;29,94
Jul 13, 2023;8:36:42 AM;28,72
Jul 13, 2023;8:37:17 AM;29,25
Jul 13, 2023;8:37:45 AM;28,08
Jul 13, 2023;8:38:21 AM;29,51
Jul 13, 2023;8:38:27 AM;29,89
Jul 13, 2023;8:39:02 AM;31,36
Jul 13, 2023;8:39:16 AM;31,38
Jul 13, 2023;8:39:51 AM;34,16
Jul 13, 2023;8:40:05 AM;35,26
Jul 13, 2023;8:40:19 AM;36,95
Jul 13, 2023;8:41:03 AM;39,25
Jul 13, 2023;8:41:17 AM;38,91
Jul 13, 2023;8:41:24 AM;38,72
Jul 13, 2023;8:41:31 AM;38,82
Jul 13, 2023;8:41:38 AM;39,12
Jul 13, 2023;8:41:45 AM;39,49
Jul 13, 2023;8:42:20 AM;40,09
Jul 13, 2023;8:42:27 AM;39,73
Jul 13, 2023;8:43:02 AM;38,25
Jul 13, 2023;8:43:30 AM;37,84
Jul 13, 2023;8:43:37 AM;37,01
Jul 13, 2023;8:43:58 AM;36,78
Jul 13, 2023;8:44:05 AM;36,64
Jul 13, 2023;8:44:19 AM;35,23
Jul 13, 2023;8:44:26 AM;34,47
Jul 13, 2023;8:44:40 AM;32,98
Jul 13, 2023;8:44:47 AM;32,32
Jul 13, 2023;8:44:54 AM;31,73
Jul 13, 2023;8:45:15 AM;30,46
Jul 13, 2023;8:45:24 AM;29,14
Jul 13, 2023;8:45:32 AM;28,51
Jul 13, 2023;8:45:38 AM;27,97
Jul 13, 2023;8:45:52 AM;28,26
Jul 13, 2023;8:45:59 AM;28,56
Jul 13, 2023;8:46:07 AM;28,03
Jul 13, 2023;8:46:13 AM;27,84
Jul 13, 2023;8:46:20 AM;27,94
Jul 13, 2023;8:46:27 AM;27,75
Jul 13, 2023;8:46:34 AM;28,33
Jul 13, 2023;8:46:55 AM;28,96
Jul 13, 2023;8:47:02 AM;28,00
Jul 13, 2023;8:47:30 AM;29,45
Jul 13, 2023;8:48:06 AM;28,82
Jul 13, 2023;8:48:12 AM;29,63
Jul 13, 2023;8:48:19 AM;29,36
Jul 13, 2023;8:48:40 AM;28,57
Jul 13, 2023;8:48:47 AM;28,28
Jul 13, 2023;8:48:54 AM;27,87
Jul 13, 2023;8:49:29 AM;29,74
Jul 13, 2023;8:49:50 AM;30,70
Jul 13, 2023;8:49:57 AM;30,82
Jul 13, 2023;8:50:11 AM;31,52
Jul 13, 2023;8:50:25 AM;33,12
Jul 13, 2023;8:50:39 AM;34,57
Jul 13, 2023;8:50:46 AM;35,26
Jul 13, 2023;8:50:53 AM;35,79
Jul 13, 2023;8:51:26 AM;37,36
Jul 13, 2023;8:51:39 AM;38,66
Jul 13, 2023;8:51:44 AM;38,66
Jul 13, 2023;8:51:54 AM;39,47
Jul 13, 2023;8:52:02 AM;39,84
Jul 13, 2023;8:52:15 AM;39,99
Jul 13, 2023;8:52:22 AM;41,46
Jul 13, 2023;8:52:30 AM;42,15
Jul 13, 2023;8:52:36 AM;41,23
Jul 13, 2023;8:52:43 AM;40,34
Jul 13, 2023;8:52:50 AM;39,81
Jul 13, 2023;8:53:11 AM;40,37
Jul 13, 2023;8:53:18 AM;40,89
Jul 13, 2023;8:53:39 AM;39,93
Jul 13, 2023;8:53:46 AM;39,75
Jul 13, 2023;8:53:53 AM;40,12
Jul 13, 2023;8:54:07 AM;40,01
Jul 13, 2023;8:54:21 AM;40,22
Jul 13, 2023;8:54:35 AM;40,50
Jul 13, 2023;8:54:49 AM;39,89
Jul 13, 2023;8:54:56 AM;39,05
Jul 13, 2023;8:55:10 AM;39,10
Jul 13, 2023;8:55:17 AM;38,34
Jul 13, 2023;8:55:24 AM;37,51
Jul 13, 2023;8:55:31 AM;37,48
Jul 13, 2023;8:55:39 AM;37,35
Jul 13, 2023;8:55:52 AM;36,64
Jul 13, 2023;8:55:59 AM;36,29
Jul 13, 2023;8:56:07 AM;36,48
Jul 13, 2023;8:56:13 AM;36,13
Jul 13, 2023;8:56:20 AM;35,54
Jul 13, 2023;8:56:27 AM;35,92
Jul 13, 2023;8:56:48 AM;34,94
Jul 13, 2023;8:56:55 AM;35,28
Jul 13, 2023;8:57:02 AM;35,43
Jul 13, 2023;8:57:09 AM;34,80
Jul 13, 2023;8:57:23 AM;34,41
Jul 13, 2023;8:57:30 AM;34,06
Jul 13, 2023;8:57:37 AM;33,68
Jul 13, 2023;8:57:44 AM;32,66
Jul 13, 2023;8:57:58 AM;32,06
Jul 13, 2023;8:58:12 AM;32,31
Jul 13, 2023;8:58:19 AM;32,09
Jul 13, 2023;8:58:26 AM;32,94
Jul 13, 2023;8:58:33 AM;32,51
Jul 13, 2023;8:58:40 AM;31,63
Jul 13, 2023;8:58:54 AM;30,88
Jul 13, 2023;8:59:01 AM;30,28
Jul 13, 2023;8:59:08 AM;29,91
Jul 13, 2023;8:59:15 AM;29,86
Jul 13, 2023;8:59:22 AM;29,65
Jul 13, 2023;8:59:29 AM;29,97
Jul 13, 2023;8:59:43 AM;31,03
Jul 13, 2023;8:59:50 AM;30,48
Jul 13, 2023;9:00:05 AM;30,28
Jul 13, 2023;9:00:18 AM;28,96
Jul 13, 2023;9:00:25 AM;28,05
Jul 13, 2023;9:00:39 AM;27,02
Jul 13, 2023;9:00:46 AM;26,97
Jul 13, 2023;9:01:00 AM;26,30
Jul 13, 2023;9:01:07 AM;26,84
Jul 13, 2023;9:01:35 AM;27,88
Jul 13, 2023;9:02:17 AM;26,89
Jul 13, 2023;9:02:24 AM;27,95
Jul 13, 2023;9:02:31 AM;28,41
Jul 13, 2023;9:02:38 AM;27,90
Jul 13, 2023;9:02:45 AM;27,40
Jul 13, 2023;9:02:52 AM;27,53
Jul 13, 2023;9:02:59 AM;27,61
Jul 13, 2023;9:03:13 AM;27,97
Jul 13, 2023;9:03:27 AM;27,26
Jul 13, 2023;9:03:48 AM;27,78
Jul 13, 2023;9:04:09 AM;28,28
Jul 13, 2023;9:04:16 AM;28,29
Jul 13, 2023;9:04:23 AM;28,21
Jul 13, 2023;9:04:30 AM;28,00
Jul 13, 2023;9:04:44 AM;29,64
Jul 13, 2023;9:04:51 AM;30,04
Jul 13, 2023;9:05:05 AM;30,28
Jul 13, 2023;9:05:12 AM;30,40
Jul 13, 2023;9:05:19 AM;30,55
Jul 13, 2023;9:05:27 AM;30,69
Jul 13, 2023;9:05:33 AM;31,16
Jul 13, 2023;9:05:54 AM;31,74
Jul 13, 2023;9:06:08 AM;32,34
Jul 13, 2023;9:06:15 AM;32,74
Jul 13, 2023;9:06:23 AM;32,99
Jul 13, 2023;9:06:30 AM;32,95
Jul 13, 2023;9:06:36 AM;33,89
Jul 13, 2023;9:06:43 AM;33,99
Jul 13, 2023;9:06:50 AM;34,24
Jul 13, 2023;9:06:57 AM;34,73
Jul 13, 2023;9:07:04 AM;34,63
Jul 13, 2023;9:07:18 AM;35,27
Jul 13, 2023;9:07:25 AM;35,51
Jul 13, 2023;9:07:39 AM;36,02
Jul 13, 2023;9:07:46 AM;35,76
Jul 13, 2023;9:08:00 AM;35,73
Jul 13, 2023;9:08:14 AM;36,73
Jul 13, 2023;9:08:21 AM;37,21
Jul 13, 2023;9:08:28 AM;37,19
Jul 13, 2023;9:08:35 AM;37,27
Jul 13, 2023;9:08:49 AM;36,99
Jul 13, 2023;9:08:56 AM;36,57
Jul 13, 2023;9:09:03 AM;36,30
Jul 13, 2023;9:09:10 AM;35,98
Jul 13, 2023;9:09:17 AM;35,46
Jul 13, 2023;9:09:24 AM;35,57
Jul 13, 2023;9:10:06 AM;35,12
Jul 13, 2023;9:10:13 AM;34,89
Jul 13, 2023;9:10:20 AM;34,63
Jul 13, 2023;9:10:27 AM;34,94
Jul 13, 2023;9:10:34 AM;34,80
Jul 13, 2023;9:10:48 AM;36,65
Jul 13, 2023;9:10:55 AM;35,63
Jul 13, 2023;9:11:30 AM;34,52
Jul 13, 2023;9:11:51 AM;33,58
Jul 13, 2023;9:12:19 AM;33,06
Jul 13, 2023;9:12:40 AM;31,81
Jul 13, 2023;9:13:01 AM;30,64
Jul 13, 2023;9:13:08 AM;30,06
Jul 13, 2023;9:13:16 AM;29,36
Jul 13, 2023;9:13:22 AM;29,08
Jul 13, 2023;9:13:43 AM;28,39
Jul 13, 2023;9:14:04 AM;28,45
Jul 13, 2023;9:14:11 AM;28,93
Jul 13, 2023;9:14:25 AM;29,16
Jul 13, 2023;9:14:32 AM;28,60
Jul 13, 2023;9:14:39 AM;28,79
Jul 13, 2023;9:15:00 AM;29,42
Jul 13, 2023;9:15:28 AM;28,57
Jul 13, 2023;9:15:35 AM;28,01
Jul 13, 2023;9:15:42 AM;28,02
Jul 13, 2023;9:15:49 AM;27,98
Jul 13, 2023;9:16:03 AM;27,82
Jul 13, 2023;9:16:31 AM;27,51
Jul 13, 2023;9:16:38 AM;27,86
Jul 13, 2023;9:16:45 AM;28,03
Jul 13, 2023;9:16:53 AM;28,27
Jul 13, 2023;9:16:59 AM;28,22
Jul 13, 2023;9:17:20 AM;28,87
Jul 13, 2023;9:17:34 AM;30,04
Jul 13, 2023;9:17:55 AM;29,84
Jul 13, 2023;9:18:09 AM;30,08
Jul 13, 2023;9:18:30 AM;32,85
Jul 13, 2023;9:18:44 AM;32,26
Jul 13, 2023;9:18:58 AM;31,91
Jul 13, 2023;9:19:05 AM;32,47
Jul 13, 2023;9:19:19 AM;32,28
Jul 13, 2023;9:19:42 AM;32,66
Jul 13, 2023;9:20:03 AM;33,02
Jul 13, 2023;9:20:10 AM;32,50
Jul 13, 2023;9:20:17 AM;32,85
Jul 13, 2023;9:20:24 AM;32,66
Jul 13, 2023;9:20:38 AM;32,67
Jul 13, 2023;9:20:59 AM;33,01
Jul 13, 2023;9:21:27 AM;32,76
Jul 13, 2023;9:21:34 AM;32,61
Jul 13, 2023;9:21:55 AM;32,27
Jul 13, 2023;9:22:03 AM;32,17
Jul 13, 2023;9:22:30 AM;32,40
