Date;Time;pO₂ Value (pO₂)
May 31, 2023;11:28:08 PM;29,79
May 31, 2023;11:28:15 PM;31,04
May 31, 2023;11:28:22 PM;28,93
May 31, 2023;11:28:29 PM;29,90
May 31, 2023;11:28:36 PM;33,09
May 31, 2023;11:28:43 PM;34,87
May 31, 2023;11:28:50 PM;37,62
May 31, 2023;11:28:57 PM;36,84
May 31, 2023;11:29:04 PM;34,45
May 31, 2023;11:29:11 PM;34,97
May 31, 2023;11:29:18 PM;32,57
May 31, 2023;11:29:25 PM;32,55
May 31, 2023;11:29:32 PM;31,61
May 31, 2023;11:29:39 PM;31,04
May 31, 2023;11:29:46 PM;31,40
May 31, 2023;11:29:53 PM;31,84
May 31, 2023;11:30:00 PM;30,43
May 31, 2023;11:30:07 PM;31,82
May 31, 2023;11:30:14 PM;32,13
May 31, 2023;11:30:21 PM;33,33
May 31, 2023;11:30:28 PM;31,98
May 31, 2023;11:30:35 PM;33,30
May 31, 2023;11:30:42 PM;31,54
May 31, 2023;11:30:49 PM;31,42
May 31, 2023;11:30:56 PM;33,12
May 31, 2023;11:31:03 PM;34,12
May 31, 2023;11:31:10 PM;32,60
May 31, 2023;11:31:17 PM;33,43
May 31, 2023;11:31:24 PM;30,81
May 31, 2023;11:31:31 PM;29,45
May 31, 2023;11:31:38 PM;29,29
May 31, 2023;11:31:45 PM;29,64
May 31, 2023;11:31:52 PM;30,14
May 31, 2023;11:31:59 PM;32,81
May 31, 2023;11:32:06 PM;30,91
May 31, 2023;11:32:13 PM;29,56
May 31, 2023;11:32:20 PM;30,66
May 31, 2023;11:32:27 PM;31,83
May 31, 2023;11:32:34 PM;33,34
May 31, 2023;11:32:41 PM;33,55
May 31, 2023;11:32:48 PM;32,71
May 31, 2023;11:32:55 PM;30,73
May 31, 2023;11:33:02 PM;31,77
May 31, 2023;11:33:09 PM;32,24
May 31, 2023;11:33:16 PM;33,81
May 31, 2023;11:33:23 PM;33,71
May 31, 2023;11:33:30 PM;33,94
May 31, 2023;11:33:37 PM;34,86
May 31, 2023;11:33:44 PM;32,32
May 31, 2023;11:33:51 PM;31,87
May 31, 2023;11:33:58 PM;31,57
May 31, 2023;11:34:05 PM;32,65
May 31, 2023;11:34:12 PM;31,46
May 31, 2023;11:34:19 PM;32,86
May 31, 2023;11:34:26 PM;34,25
May 31, 2023;11:34:33 PM;33,61
May 31, 2023;11:34:40 PM;33,42
May 31, 2023;11:34:47 PM;32,39
May 31, 2023;11:34:54 PM;33,09
May 31, 2023;11:35:01 PM;31,67
May 31, 2023;11:35:08 PM;30,72
May 31, 2023;11:35:15 PM;29,47
May 31, 2023;11:35:22 PM;30,30
May 31, 2023;11:35:29 PM;31,34
May 31, 2023;11:35:36 PM;32,00
May 31, 2023;11:35:43 PM;30,91
May 31, 2023;11:35:50 PM;29,09
May 31, 2023;11:35:57 PM;29,24
May 31, 2023;11:36:04 PM;31,53
May 31, 2023;11:36:11 PM;30,60
May 31, 2023;11:36:18 PM;32,58
May 31, 2023;11:36:25 PM;30,45
May 31, 2023;11:36:32 PM;28,32
May 31, 2023;11:36:39 PM;27,89
May 31, 2023;11:36:46 PM;28,36
May 31, 2023;11:36:53 PM;29,68
May 31, 2023;11:37:00 PM;32,47
May 31, 2023;11:37:07 PM;34,68
May 31, 2023;11:37:14 PM;36,08
May 31, 2023;11:37:21 PM;37,93
May 31, 2023;11:37:28 PM;39,46
May 31, 2023;11:37:35 PM;37,21
May 31, 2023;11:37:42 PM;36,35
May 31, 2023;11:37:49 PM;35,35
May 31, 2023;11:37:56 PM;34,08
May 31, 2023;11:38:03 PM;32,63
May 31, 2023;11:38:10 PM;31,89
May 31, 2023;11:38:17 PM;31,95
May 31, 2023;11:38:24 PM;31,05
May 31, 2023;11:38:31 PM;32,67
May 31, 2023;11:38:38 PM;30,62
May 31, 2023;11:38:45 PM;31,43
May 31, 2023;11:38:52 PM;30,46
May 31, 2023;11:38:59 PM;30,52
May 31, 2023;11:39:06 PM;29,04
May 31, 2023;11:39:13 PM;27,42
May 31, 2023;11:39:20 PM;27,70
May 31, 2023;11:39:27 PM;30,99
May 31, 2023;11:39:34 PM;32,00
May 31, 2023;11:39:41 PM;32,80
May 31, 2023;11:39:48 PM;35,58
May 31, 2023;11:39:55 PM;34,80
May 31, 2023;11:40:02 PM;36,50
May 31, 2023;11:40:09 PM;34,30
May 31, 2023;11:40:16 PM;34,75
May 31, 2023;11:40:23 PM;37,02
May 31, 2023;11:40:30 PM;34,53
May 31, 2023;11:40:37 PM;33,01
May 31, 2023;11:40:44 PM;29,76
May 31, 2023;11:40:51 PM;28,86
May 31, 2023;11:40:58 PM;27,70
May 31, 2023;11:41:05 PM;28,54
May 31, 2023;11:41:12 PM;29,40
May 31, 2023;11:41:19 PM;29,93
May 31, 2023;11:41:26 PM;28,44
May 31, 2023;11:41:33 PM;28,72
May 31, 2023;11:41:40 PM;31,58
May 31, 2023;11:41:47 PM;31,30
May 31, 2023;11:41:54 PM;32,29
May 31, 2023;11:42:01 PM;35,56
May 31, 2023;11:42:08 PM;36,68
May 31, 2023;11:42:15 PM;36,02
May 31, 2023;11:42:22 PM;32,99
May 31, 2023;11:42:29 PM;31,60
May 31, 2023;11:42:36 PM;31,72
May 31, 2023;11:42:43 PM;31,56
May 31, 2023;11:42:50 PM;31,00
May 31, 2023;11:42:57 PM;29,79
May 31, 2023;11:43:04 PM;29,02
May 31, 2023;11:43:11 PM;28,33
May 31, 2023;11:43:18 PM;28,91
May 31, 2023;11:43:25 PM;29,85
May 31, 2023;11:43:32 PM;29,81
May 31, 2023;11:43:39 PM;34,27
May 31, 2023;11:43:46 PM;32,99
May 31, 2023;11:43:53 PM;35,26
May 31, 2023;11:44:00 PM;37,83
May 31, 2023;11:44:07 PM;36,86
May 31, 2023;11:44:14 PM;34,63
May 31, 2023;11:44:21 PM;33,13
May 31, 2023;11:44:28 PM;31,44
May 31, 2023;11:44:35 PM;29,43
May 31, 2023;11:44:42 PM;28,65
May 31, 2023;11:44:49 PM;28,80
May 31, 2023;11:44:56 PM;30,74
May 31, 2023;11:45:03 PM;32,96
May 31, 2023;11:45:10 PM;32,42
May 31, 2023;11:45:17 PM;32,35
May 31, 2023;11:45:24 PM;36,26
May 31, 2023;11:45:31 PM;38,43
May 31, 2023;11:45:38 PM;39,12
May 31, 2023;11:45:45 PM;36,23
May 31, 2023;11:45:52 PM;35,38
May 31, 2023;11:45:59 PM;32,62
May 31, 2023;11:46:06 PM;30,20
May 31, 2023;11:46:13 PM;29,06
May 31, 2023;11:46:20 PM;29,27
May 31, 2023;11:46:27 PM;29,96
May 31, 2023;11:46:34 PM;27,89
May 31, 2023;11:46:41 PM;28,08
May 31, 2023;11:46:48 PM;25,44
May 31, 2023;11:46:56 PM;26,87
May 31, 2023;11:47:03 PM;29,17
May 31, 2023;11:47:10 PM;31,43
May 31, 2023;11:47:17 PM;33,86
May 31, 2023;11:47:24 PM;35,16
May 31, 2023;11:47:31 PM;34,96
May 31, 2023;11:47:38 PM;35,41
May 31, 2023;11:47:45 PM;33,95
May 31, 2023;11:47:52 PM;34,54
May 31, 2023;11:47:59 PM;31,45
May 31, 2023;11:48:06 PM;29,87
May 31, 2023;11:48:13 PM;30,69
May 31, 2023;11:48:20 PM;29,72
May 31, 2023;11:48:27 PM;31,28
May 31, 2023;11:48:34 PM;31,44
May 31, 2023;11:48:41 PM;33,76
May 31, 2023;11:48:48 PM;33,56
May 31, 2023;11:48:55 PM;34,19
May 31, 2023;11:49:02 PM;34,16
May 31, 2023;11:49:09 PM;32,49
May 31, 2023;11:49:16 PM;32,41
May 31, 2023;11:49:23 PM;34,52
May 31, 2023;11:49:30 PM;33,53
May 31, 2023;11:49:37 PM;31,14
May 31, 2023;11:49:44 PM;29,84
May 31, 2023;11:49:51 PM;29,47
May 31, 2023;11:49:58 PM;29,85
May 31, 2023;11:50:05 PM;29,86
May 31, 2023;11:50:12 PM;31,20
May 31, 2023;11:50:19 PM;30,62
May 31, 2023;11:50:26 PM;30,89
May 31, 2023;11:50:33 PM;32,12
May 31, 2023;11:50:40 PM;30,19
May 31, 2023;11:50:47 PM;30,59
May 31, 2023;11:50:54 PM;32,26
May 31, 2023;11:51:01 PM;31,57
May 31, 2023;11:51:08 PM;30,88
May 31, 2023;11:51:15 PM;31,13
May 31, 2023;11:51:22 PM;32,08
May 31, 2023;11:51:29 PM;31,11
May 31, 2023;11:51:36 PM;32,33
May 31, 2023;11:51:43 PM;34,12
May 31, 2023;11:51:50 PM;31,82
May 31, 2023;11:51:57 PM;31,73
May 31, 2023;11:52:04 PM;31,73
May 31, 2023;11:52:11 PM;31,33
May 31, 2023;11:52:18 PM;29,47
May 31, 2023;11:52:25 PM;28,44
May 31, 2023;11:52:32 PM;29,29
May 31, 2023;11:52:39 PM;33,14
May 31, 2023;11:52:46 PM;32,97
May 31, 2023;11:52:53 PM;32,88
May 31, 2023;11:53:00 PM;34,13
May 31, 2023;11:53:07 PM;34,89
May 31, 2023;11:53:14 PM;33,75
May 31, 2023;11:53:21 PM;34,39
May 31, 2023;11:53:28 PM;34,65
May 31, 2023;11:53:35 PM;35,23
May 31, 2023;11:53:42 PM;36,74
May 31, 2023;11:53:49 PM;34,64
May 31, 2023;11:53:56 PM;31,57
May 31, 2023;11:54:03 PM;32,85
May 31, 2023;11:54:10 PM;31,66
May 31, 2023;11:54:17 PM;32,77
May 31, 2023;11:54:24 PM;31,72
May 31, 2023;11:54:31 PM;30,79
May 31, 2023;11:54:38 PM;31,53
May 31, 2023;11:54:45 PM;28,51
May 31, 2023;11:54:52 PM;30,15
May 31, 2023;11:54:59 PM;29,17
May 31, 2023;11:55:06 PM;32,65
May 31, 2023;11:55:13 PM;32,77
May 31, 2023;11:55:20 PM;35,59
May 31, 2023;11:55:27 PM;35,90
May 31, 2023;11:55:34 PM;36,64
May 31, 2023;11:55:41 PM;36,27
May 31, 2023;11:55:48 PM;36,40
May 31, 2023;11:55:55 PM;32,88
May 31, 2023;11:56:02 PM;33,30
May 31, 2023;11:56:09 PM;33,37
May 31, 2023;11:56:16 PM;31,76
May 31, 2023;11:56:23 PM;30,41
May 31, 2023;11:56:30 PM;30,92
May 31, 2023;11:56:37 PM;29,76
May 31, 2023;11:56:44 PM;27,20
May 31, 2023;11:56:51 PM;27,33
May 31, 2023;11:56:58 PM;27,51
May 31, 2023;11:57:05 PM;29,28
May 31, 2023;11:57:12 PM;29,53
May 31, 2023;11:57:19 PM;29,83
May 31, 2023;11:57:26 PM;27,93
May 31, 2023;11:57:33 PM;28,13
May 31, 2023;11:57:40 PM;31,23
May 31, 2023;11:57:47 PM;32,99
May 31, 2023;11:57:54 PM;35,07
May 31, 2023;11:58:01 PM;32,93
May 31, 2023;11:58:08 PM;31,09
May 31, 2023;11:58:15 PM;29,71
May 31, 2023;11:58:22 PM;30,54
May 31, 2023;11:58:29 PM;32,75
May 31, 2023;11:58:36 PM;32,44
May 31, 2023;11:58:43 PM;31,23
May 31, 2023;11:58:50 PM;29,30
May 31, 2023;11:58:57 PM;28,21
May 31, 2023;11:59:04 PM;27,27
May 31, 2023;11:59:11 PM;30,24
May 31, 2023;11:59:18 PM;32,75
May 31, 2023;11:59:25 PM;35,57
May 31, 2023;11:59:32 PM;36,61
May 31, 2023;11:59:39 PM;38,01
May 31, 2023;11:59:46 PM;35,51
May 31, 2023;11:59:53 PM;34,94
Jun 1, 2023;12:00:00 AM;30,14
Jun 1, 2023;12:00:08 AM;28,65
Jun 1, 2023;12:00:15 AM;26,06
Jun 1, 2023;12:00:22 AM;26,29
Jun 1, 2023;12:00:29 AM;26,65
Jun 1, 2023;12:00:36 AM;30,51
Jun 1, 2023;12:00:43 AM;32,30
Jun 1, 2023;12:00:50 AM;35,54
Jun 1, 2023;12:00:57 AM;37,43
Jun 1, 2023;12:01:04 AM;37,61
Jun 1, 2023;12:01:11 AM;34,97
Jun 1, 2023;12:01:18 AM;33,93
Jun 1, 2023;12:01:25 AM;33,72
Jun 1, 2023;12:01:32 AM;32,44
Jun 1, 2023;12:01:39 AM;32,47
Jun 1, 2023;12:01:46 AM;31,08
Jun 1, 2023;12:01:53 AM;31,57
Jun 1, 2023;12:02:00 AM;31,80
Jun 1, 2023;12:02:07 AM;30,70
Jun 1, 2023;12:02:14 AM;29,60
Jun 1, 2023;12:02:21 AM;28,55
Jun 1, 2023;12:02:28 AM;29,32
Jun 1, 2023;12:02:44 AM;30,91
Jun 1, 2023;12:02:51 AM;30,66
Jun 1, 2023;12:02:58 AM;32,59
Jun 1, 2023;12:03:05 AM;35,93
Jun 1, 2023;12:03:12 AM;36,77
Jun 1, 2023;12:03:19 AM;34,95
Jun 1, 2023;12:03:26 AM;34,59
Jun 1, 2023;12:03:33 AM;32,80
Jun 1, 2023;12:03:40 AM;31,32
Jun 1, 2023;12:03:47 AM;30,88
Jun 1, 2023;12:03:54 AM;29,02
Jun 1, 2023;12:04:01 AM;31,22
Jun 1, 2023;12:04:08 AM;31,14
Jun 1, 2023;12:04:15 AM;31,43
Jun 1, 2023;12:04:22 AM;30,10
Jun 1, 2023;12:04:29 AM;29,24
Jun 1, 2023;12:04:36 AM;29,19
Jun 1, 2023;12:04:43 AM;28,35
Jun 1, 2023;12:04:50 AM;29,11
Jun 1, 2023;12:04:57 AM;30,30
Jun 1, 2023;12:05:04 AM;32,80
Jun 1, 2023;12:05:11 AM;37,28
Jun 1, 2023;12:05:18 AM;37,21
Jun 1, 2023;12:05:25 AM;34,89
Jun 1, 2023;12:05:32 AM;32,97
Jun 1, 2023;12:05:39 AM;34,83
Jun 1, 2023;12:05:46 AM;32,69
Jun 1, 2023;12:05:53 AM;32,44
Jun 1, 2023;12:06:00 AM;33,37
Jun 1, 2023;12:06:07 AM;32,19
Jun 1, 2023;12:06:14 AM;31,49
Jun 1, 2023;12:06:21 AM;30,53
Jun 1, 2023;12:06:28 AM;30,22
Jun 1, 2023;12:06:35 AM;31,01
Jun 1, 2023;12:06:42 AM;30,59
Jun 1, 2023;12:06:49 AM;31,91
Jun 1, 2023;12:06:56 AM;31,31
Jun 1, 2023;12:07:03 AM;31,85
Jun 1, 2023;12:07:10 AM;31,33
Jun 1, 2023;12:07:17 AM;32,73
Jun 1, 2023;12:07:24 AM;31,09
Jun 1, 2023;12:07:31 AM;32,62
Jun 1, 2023;12:07:38 AM;28,97
Jun 1, 2023;12:07:45 AM;30,48
Jun 1, 2023;12:07:52 AM;34,63
Jun 1, 2023;12:07:59 AM;36,02
Jun 1, 2023;12:08:06 AM;36,88
Jun 1, 2023;12:08:13 AM;35,51
Jun 1, 2023;12:08:20 AM;33,41
Jun 1, 2023;12:08:27 AM;31,05
Jun 1, 2023;12:08:34 AM;30,76
Jun 1, 2023;12:08:41 AM;30,99
Jun 1, 2023;12:08:48 AM;28,77
Jun 1, 2023;12:08:55 AM;26,88
Jun 1, 2023;12:09:02 AM;26,10
Jun 1, 2023;12:09:09 AM;26,95
Jun 1, 2023;12:09:16 AM;27,65
Jun 1, 2023;12:09:23 AM;31,23
Jun 1, 2023;12:09:30 AM;31,80
Jun 1, 2023;12:09:37 AM;32,99
Jun 1, 2023;12:09:44 AM;34,21
Jun 1, 2023;12:09:51 AM;34,18
Jun 1, 2023;12:09:58 AM;36,49
Jun 1, 2023;12:10:05 AM;37,45
Jun 1, 2023;12:10:12 AM;36,96
Jun 1, 2023;12:10:19 AM;35,95
Jun 1, 2023;12:10:26 AM;33,36
Jun 1, 2023;12:10:33 AM;33,15
Jun 1, 2023;12:10:40 AM;31,75
Jun 1, 2023;12:10:47 AM;29,29
Jun 1, 2023;12:10:54 AM;27,72
Jun 1, 2023;12:11:01 AM;25,68
Jun 1, 2023;12:11:08 AM;26,16
Jun 1, 2023;12:11:15 AM;30,04
Jun 1, 2023;12:11:22 AM;30,89
Jun 1, 2023;12:11:29 AM;36,24
Jun 1, 2023;12:11:36 AM;37,03
Jun 1, 2023;12:11:43 AM;36,67
Jun 1, 2023;12:11:50 AM;34,92
Jun 1, 2023;12:11:57 AM;32,64
Jun 1, 2023;12:12:04 AM;32,42
Jun 1, 2023;12:12:11 AM;31,17
Jun 1, 2023;12:12:18 AM;30,78
Jun 1, 2023;12:12:25 AM;31,44
Jun 1, 2023;12:12:32 AM;31,78
Jun 1, 2023;12:12:39 AM;32,33
Jun 1, 2023;12:12:46 AM;32,37
Jun 1, 2023;12:12:53 AM;33,73
Jun 1, 2023;12:13:00 AM;31,93
Jun 1, 2023;12:13:07 AM;31,73
Jun 1, 2023;12:13:14 AM;30,05
Jun 1, 2023;12:13:21 AM;28,54
Jun 1, 2023;12:13:28 AM;28,77
Jun 1, 2023;12:13:35 AM;28,02
Jun 1, 2023;12:13:42 AM;32,06
Jun 1, 2023;12:13:49 AM;31,31
Jun 1, 2023;12:13:56 AM;33,47
Jun 1, 2023;12:14:03 AM;34,17
Jun 1, 2023;12:14:10 AM;37,00
Jun 1, 2023;12:14:17 AM;36,93
Jun 1, 2023;12:14:24 AM;35,85
Jun 1, 2023;12:14:31 AM;35,58
Jun 1, 2023;12:14:38 AM;35,58
Jun 1, 2023;12:14:45 AM;31,65
Jun 1, 2023;12:14:52 AM;29,99
Jun 1, 2023;12:14:59 AM;28,35
Jun 1, 2023;12:15:06 AM;27,78
Jun 1, 2023;12:15:13 AM;27,46
Jun 1, 2023;12:15:20 AM;27,47
Jun 1, 2023;12:15:27 AM;28,20
Jun 1, 2023;12:15:34 AM;30,64
Jun 1, 2023;12:15:41 AM;33,49
Jun 1, 2023;12:15:48 AM;36,20
Jun 1, 2023;12:15:55 AM;35,70
Jun 1, 2023;12:16:02 AM;34,78
Jun 1, 2023;12:16:09 AM;31,34
Jun 1, 2023;12:16:16 AM;31,44
Jun 1, 2023;12:16:23 AM;30,54
Jun 1, 2023;12:16:30 AM;29,74
Jun 1, 2023;12:16:37 AM;30,63
Jun 1, 2023;12:16:44 AM;28,90
Jun 1, 2023;12:16:51 AM;27,94
Jun 1, 2023;12:16:58 AM;30,16
Jun 1, 2023;12:17:05 AM;31,41
Jun 1, 2023;12:17:12 AM;30,97
Jun 1, 2023;12:17:19 AM;34,49
Jun 1, 2023;12:17:26 AM;36,78
Jun 1, 2023;12:17:33 AM;36,60
Jun 1, 2023;12:17:40 AM;37,36
Jun 1, 2023;12:17:47 AM;36,60
Jun 1, 2023;12:17:54 AM;36,40
Jun 1, 2023;12:18:01 AM;33,72
Jun 1, 2023;12:18:08 AM;30,76
Jun 1, 2023;12:18:15 AM;29,83
Jun 1, 2023;12:18:22 AM;28,89
Jun 1, 2023;12:18:29 AM;30,95
Jun 1, 2023;12:18:36 AM;30,01
Jun 1, 2023;12:18:43 AM;29,18
Jun 1, 2023;12:18:50 AM;28,43
Jun 1, 2023;12:18:57 AM;27,95
Jun 1, 2023;12:19:04 AM;28,58
Jun 1, 2023;12:19:11 AM;30,51
Jun 1, 2023;12:19:18 AM;32,16
Jun 1, 2023;12:19:25 AM;33,53
Jun 1, 2023;12:19:32 AM;31,48
Jun 1, 2023;12:19:39 AM;35,00
Jun 1, 2023;12:19:46 AM;35,25
Jun 1, 2023;12:19:53 AM;34,72
Jun 1, 2023;12:20:00 AM;35,96
Jun 1, 2023;12:20:07 AM;33,53
Jun 1, 2023;12:20:14 AM;32,12
Jun 1, 2023;12:20:21 AM;30,19
Jun 1, 2023;12:20:28 AM;28,50
Jun 1, 2023;12:20:35 AM;27,22
Jun 1, 2023;12:20:42 AM;29,72
Jun 1, 2023;12:20:49 AM;32,11
Jun 1, 2023;12:20:56 AM;30,58
Jun 1, 2023;12:21:03 AM;29,65
Jun 1, 2023;12:21:10 AM;31,07
Jun 1, 2023;12:21:17 AM;31,22
Jun 1, 2023;12:21:24 AM;31,69
Jun 1, 2023;12:21:31 AM;33,21
Jun 1, 2023;12:21:38 AM;31,70
Jun 1, 2023;12:21:45 AM;31,29
Jun 1, 2023;12:21:52 AM;33,06
Jun 1, 2023;12:21:59 AM;32,43
Jun 1, 2023;12:22:06 AM;31,86
Jun 1, 2023;12:22:13 AM;33,45
Jun 1, 2023;12:22:20 AM;34,27
Jun 1, 2023;12:22:27 AM;34,30
Jun 1, 2023;12:22:34 AM;32,82
Jun 1, 2023;12:22:41 AM;32,02
Jun 1, 2023;12:22:48 AM;31,36
Jun 1, 2023;12:22:55 AM;30,95
Jun 1, 2023;12:23:02 AM;31,35
Jun 1, 2023;12:23:09 AM;33,97
Jun 1, 2023;12:23:16 AM;33,51
Jun 1, 2023;12:23:23 AM;33,05
Jun 1, 2023;12:23:30 AM;30,59
Jun 1, 2023;12:23:37 AM;29,30
Jun 1, 2023;12:23:44 AM;27,81
Jun 1, 2023;12:23:51 AM;26,43
Jun 1, 2023;12:23:58 AM;27,42
Jun 1, 2023;12:24:05 AM;27,55
Jun 1, 2023;12:24:12 AM;28,67
Jun 1, 2023;12:24:19 AM;32,87
Jun 1, 2023;12:24:26 AM;36,25
Jun 1, 2023;12:24:33 AM;40,13
Jun 1, 2023;12:24:40 AM;40,48
Jun 1, 2023;12:24:47 AM;39,30
Jun 1, 2023;12:24:54 AM;38,20
Jun 1, 2023;12:25:01 AM;36,04
Jun 1, 2023;12:25:08 AM;34,17
Jun 1, 2023;12:25:15 AM;33,79
Jun 1, 2023;12:25:22 AM;33,05
Jun 1, 2023;12:25:29 AM;32,47
Jun 1, 2023;12:25:36 AM;32,61
Jun 1, 2023;12:25:43 AM;31,09
Jun 1, 2023;12:25:50 AM;30,39
Jun 1, 2023;12:25:57 AM;30,85
Jun 1, 2023;12:26:04 AM;30,66
Jun 1, 2023;12:26:11 AM;29,09
Jun 1, 2023;12:26:18 AM;29,59
Jun 1, 2023;12:26:25 AM;29,75
Jun 1, 2023;12:26:32 AM;29,84
Jun 1, 2023;12:26:39 AM;31,79
Jun 1, 2023;12:26:46 AM;30,70
Jun 1, 2023;12:26:53 AM;30,76
Jun 1, 2023;12:27:00 AM;30,82
Jun 1, 2023;12:27:07 AM;29,50
Jun 1, 2023;12:27:14 AM;29,55
Jun 1, 2023;12:27:21 AM;29,45
Jun 1, 2023;12:27:28 AM;32,05
Jun 1, 2023;12:27:35 AM;34,62
Jun 1, 2023;12:27:42 AM;31,55
Jun 1, 2023;12:27:49 AM;29,93
Jun 1, 2023;12:27:56 AM;29,66
Jun 1, 2023;12:28:03 AM;29,77
Jun 1, 2023;12:28:10 AM;30,37
Jun 1, 2023;12:28:17 AM;30,81
Jun 1, 2023;12:28:24 AM;29,68
Jun 1, 2023;12:28:31 AM;28,16
Jun 1, 2023;12:28:38 AM;29,42
Jun 1, 2023;12:28:45 AM;32,35
Jun 1, 2023;12:28:52 AM;33,84
Jun 1, 2023;12:28:59 AM;35,32
Jun 1, 2023;12:29:06 AM;37,33
Jun 1, 2023;12:29:13 AM;34,51
Jun 1, 2023;12:29:20 AM;33,79
Jun 1, 2023;12:29:27 AM;33,36
Jun 1, 2023;12:29:34 AM;30,51
Jun 1, 2023;12:29:41 AM;30,33
Jun 1, 2023;12:29:48 AM;29,53
Jun 1, 2023;12:29:55 AM;28,38
Jun 1, 2023;12:30:02 AM;29,04
Jun 1, 2023;12:30:09 AM;27,47
Jun 1, 2023;12:30:16 AM;30,84
Jun 1, 2023;12:30:23 AM;34,98
Jun 1, 2023;12:30:30 AM;36,96
Jun 1, 2023;12:30:37 AM;38,06
Jun 1, 2023;12:30:44 AM;36,74
Jun 1, 2023;12:30:51 AM;35,79
Jun 1, 2023;12:30:58 AM;33,86
Jun 1, 2023;12:31:05 AM;32,15
Jun 1, 2023;12:31:12 AM;28,52
Jun 1, 2023;12:31:19 AM;26,84
Jun 1, 2023;12:31:26 AM;28,26
Jun 1, 2023;12:31:33 AM;26,06
Jun 1, 2023;12:31:40 AM;26,32
Jun 1, 2023;12:31:47 AM;30,47
Jun 1, 2023;12:31:54 AM;33,85
Jun 1, 2023;12:32:01 AM;33,86
Jun 1, 2023;12:32:08 AM;36,87
Jun 1, 2023;12:32:15 AM;37,15
Jun 1, 2023;12:32:22 AM;33,95
Jun 1, 2023;12:32:29 AM;32,90
Jun 1, 2023;12:32:36 AM;31,46
Jun 1, 2023;12:32:43 AM;28,29
Jun 1, 2023;12:32:50 AM;28,85
Jun 1, 2023;12:32:57 AM;31,06
Jun 1, 2023;12:33:04 AM;35,85
Jun 1, 2023;12:33:11 AM;35,38
Jun 1, 2023;12:33:18 AM;33,00
Jun 1, 2023;12:33:25 AM;31,81
Jun 1, 2023;12:33:32 AM;29,36
Jun 1, 2023;12:33:39 AM;31,59
Jun 1, 2023;12:33:46 AM;31,41
Jun 1, 2023;12:33:53 AM;33,07
Jun 1, 2023;12:34:00 AM;34,19
Jun 1, 2023;12:34:07 AM;33,00
Jun 1, 2023;12:34:14 AM;32,04
Jun 1, 2023;12:34:21 AM;31,98
Jun 1, 2023;12:34:28 AM;30,89
Jun 1, 2023;12:34:35 AM;31,72
Jun 1, 2023;12:34:42 AM;30,69
Jun 1, 2023;12:34:49 AM;32,48
Jun 1, 2023;12:34:56 AM;30,90
Jun 1, 2023;12:35:03 AM;30,51
Jun 1, 2023;12:35:10 AM;33,33
Jun 1, 2023;12:35:17 AM;32,04
Jun 1, 2023;12:35:24 AM;31,13
Jun 1, 2023;12:35:31 AM;28,79
Jun 1, 2023;12:35:38 AM;31,10
Jun 1, 2023;12:35:45 AM;31,09
Jun 1, 2023;12:35:52 AM;31,67
Jun 1, 2023;12:35:59 AM;33,36
Jun 1, 2023;12:36:06 AM;33,95
Jun 1, 2023;12:36:13 AM;34,64
Jun 1, 2023;12:36:20 AM;34,63
Jun 1, 2023;12:36:27 AM;36,24
Jun 1, 2023;12:36:34 AM;35,38
Jun 1, 2023;12:36:41 AM;34,24
Jun 1, 2023;12:36:48 AM;33,48
Jun 1, 2023;12:36:55 AM;32,99
Jun 1, 2023;12:37:02 AM;32,81
Jun 1, 2023;12:37:09 AM;32,66
Jun 1, 2023;12:37:16 AM;32,85
Jun 1, 2023;12:37:23 AM;30,95
Jun 1, 2023;12:37:30 AM;30,31
Jun 1, 2023;12:37:37 AM;29,75
Jun 1, 2023;12:37:44 AM;29,31
Jun 1, 2023;12:37:51 AM;30,55
Jun 1, 2023;12:37:58 AM;30,51
Jun 1, 2023;12:38:05 AM;31,55
Jun 1, 2023;12:38:12 AM;32,71
Jun 1, 2023;12:38:19 AM;32,39
Jun 1, 2023;12:38:26 AM;31,76
Jun 1, 2023;12:38:33 AM;32,81
Jun 1, 2023;12:38:40 AM;29,70
Jun 1, 2023;12:38:47 AM;30,99
Jun 1, 2023;12:38:54 AM;29,62
Jun 1, 2023;12:39:01 AM;29,90
Jun 1, 2023;12:39:08 AM;31,16
Jun 1, 2023;12:39:15 AM;30,69
Jun 1, 2023;12:39:22 AM;32,26
Jun 1, 2023;12:39:29 AM;34,45
Jun 1, 2023;12:39:36 AM;32,35
Jun 1, 2023;12:39:43 AM;33,38
Jun 1, 2023;12:39:50 AM;32,88
Jun 1, 2023;12:39:57 AM;30,02
Jun 1, 2023;12:40:04 AM;31,64
Jun 1, 2023;12:40:11 AM;33,17
Jun 1, 2023;12:40:18 AM;33,51
Jun 1, 2023;12:40:25 AM;32,64
Jun 1, 2023;12:40:32 AM;32,70
Jun 1, 2023;12:40:39 AM;32,78
Jun 1, 2023;12:40:46 AM;35,33
Jun 1, 2023;12:40:53 AM;33,55
Jun 1, 2023;12:41:00 AM;33,17
Jun 1, 2023;12:41:07 AM;29,99
Jun 1, 2023;12:41:14 AM;29,78
Jun 1, 2023;12:41:21 AM;28,06
Jun 1, 2023;12:41:28 AM;26,59
Jun 1, 2023;12:41:35 AM;28,26
Jun 1, 2023;12:41:42 AM;27,22
Jun 1, 2023;12:41:49 AM;28,16
