Date;Time;Temperature Output
May 31, 2023;7:13:33 PM;2,46
May 31, 2023;7:13:38 PM;2,69
May 31, 2023;7:13:43 PM;0,00
May 31, 2023;7:13:48 PM;2,28
May 31, 2023;7:13:53 PM;2,67
May 31, 2023;7:13:58 PM;2,60
May 31, 2023;7:14:08 PM;2,89
May 31, 2023;7:14:13 PM;2,84
May 31, 2023;7:14:18 PM;2,23
May 31, 2023;7:14:23 PM;2,34
May 31, 2023;7:14:33 PM;2,11
May 31, 2023;7:14:38 PM;2,45
May 31, 2023;7:14:43 PM;2,36
May 31, 2023;7:14:48 PM;2,51
May 31, 2023;7:14:53 PM;2,15
May 31, 2023;7:14:58 PM;2,51
May 31, 2023;7:15:03 PM;0,00
May 31, 2023;7:15:08 PM;2,64
May 31, 2023;7:15:18 PM;2,29
May 31, 2023;7:15:23 PM;2,60
May 31, 2023;7:15:28 PM;0,00
May 31, 2023;7:15:33 PM;2,39
May 31, 2023;7:15:38 PM;2,87
May 31, 2023;7:15:48 PM;2,49
May 31, 2023;7:15:53 PM;0,00
May 31, 2023;7:15:58 PM;2,38
May 31, 2023;7:16:03 PM;2,71
May 31, 2023;7:16:13 PM;2,46
May 31, 2023;7:16:18 PM;2,06
May 31, 2023;7:16:23 PM;0,00
May 31, 2023;7:16:28 PM;2,33
May 31, 2023;7:16:33 PM;0,00
May 31, 2023;7:16:38 PM;2,07
May 31, 2023;7:16:43 PM;2,58
May 31, 2023;7:16:53 PM;2,45
May 31, 2023;7:16:58 PM;2,38
May 31, 2023;7:17:03 PM;2,18
May 31, 2023;7:17:08 PM;2,46
May 31, 2023;7:17:13 PM;2,18
May 31, 2023;7:17:18 PM;0,00
May 31, 2023;7:17:23 PM;2,05
May 31, 2023;7:17:28 PM;2,46
May 31, 2023;7:17:33 PM;2,14
May 31, 2023;7:17:43 PM;2,49
May 31, 2023;7:17:48 PM;0,00
May 31, 2023;7:17:53 PM;2,67
May 31, 2023;7:17:58 PM;2,46
May 31, 2023;7:18:03 PM;0,00
May 31, 2023;7:18:08 PM;2,78
May 31, 2023;7:18:13 PM;2,03
May 31, 2023;7:18:18 PM;0,00
May 31, 2023;7:18:28 PM;2,02
May 31, 2023;7:18:33 PM;2,64
May 31, 2023;7:18:38 PM;2,45
May 31, 2023;7:18:43 PM;2,66
May 31, 2023;7:18:53 PM;2,20
May 31, 2023;7:18:58 PM;0,00
May 31, 2023;7:19:08 PM;2,07
May 31, 2023;7:19:13 PM;2,33
May 31, 2023;7:19:18 PM;2,43
May 31, 2023;7:19:28 PM;2,54
May 31, 2023;7:19:33 PM;2,28
May 31, 2023;7:19:38 PM;2,55
May 31, 2023;7:19:43 PM;2,18
May 31, 2023;7:19:48 PM;2,69
May 31, 2023;7:19:53 PM;2,27
May 31, 2023;7:19:58 PM;2,32
May 31, 2023;7:20:08 PM;2,47
May 31, 2023;7:20:13 PM;0,00
May 31, 2023;7:20:18 PM;2,15
May 31, 2023;7:20:23 PM;2,57
May 31, 2023;7:20:28 PM;2,19
May 31, 2023;7:20:33 PM;2,32
May 31, 2023;7:20:38 PM;2,03
May 31, 2023;7:20:43 PM;2,59
May 31, 2023;7:20:48 PM;2,01
May 31, 2023;7:20:53 PM;2,03
May 31, 2023;7:20:58 PM;0,00
May 31, 2023;7:21:03 PM;2,07
May 31, 2023;7:21:08 PM;2,10
May 31, 2023;7:21:13 PM;2,46
May 31, 2023;7:21:18 PM;2,18
May 31, 2023;7:21:23 PM;2,04
May 31, 2023;7:21:28 PM;2,23
May 31, 2023;7:21:33 PM;0,00
May 31, 2023;7:21:53 PM;2,58
May 31, 2023;7:21:58 PM;0,00
May 31, 2023;7:22:18 PM;2,09
May 31, 2023;7:22:28 PM;2,18
May 31, 2023;7:22:38 PM;2,54
May 31, 2023;7:22:43 PM;0,00
May 31, 2023;7:22:48 PM;2,43
May 31, 2023;7:22:53 PM;0,00
May 31, 2023;7:23:03 PM;2,50
May 31, 2023;7:23:08 PM;0,00
May 31, 2023;7:23:13 PM;2,27
May 31, 2023;7:23:18 PM;2,30
May 31, 2023;7:23:23 PM;2,23
May 31, 2023;7:23:33 PM;2,09
May 31, 2023;7:23:38 PM;2,38
May 31, 2023;7:23:43 PM;0,00
May 31, 2023;7:23:53 PM;2,04
May 31, 2023;7:24:03 PM;2,34
May 31, 2023;7:24:08 PM;2,58
May 31, 2023;7:24:13 PM;2,67
May 31, 2023;7:24:18 PM;2,50
May 31, 2023;7:24:23 PM;2,60
May 31, 2023;7:24:28 PM;2,86
May 31, 2023;7:24:33 PM;2,43
May 31, 2023;7:24:43 PM;2,80
May 31, 2023;7:24:48 PM;2,02
May 31, 2023;7:24:53 PM;2,34
May 31, 2023;7:25:03 PM;0,00
May 31, 2023;7:25:08 PM;2,53
May 31, 2023;7:25:18 PM;3,15
May 31, 2023;7:25:23 PM;2,39
May 31, 2023;7:25:28 PM;2,29
May 31, 2023;7:25:33 PM;2,86
May 31, 2023;7:25:43 PM;2,23
May 31, 2023;7:25:48 PM;2,71
May 31, 2023;7:25:53 PM;0,00
May 31, 2023;7:25:58 PM;2,14
May 31, 2023;7:26:03 PM;2,62
May 31, 2023;7:26:13 PM;0,00
May 31, 2023;7:26:23 PM;2,24
May 31, 2023;7:26:28 PM;0,00
May 31, 2023;7:26:33 PM;2,28
May 31, 2023;7:26:38 PM;2,24
May 31, 2023;7:26:43 PM;0,00
May 31, 2023;7:26:53 PM;2,10
May 31, 2023;7:26:58 PM;2,28
May 31, 2023;7:27:03 PM;0,00
May 31, 2023;7:27:08 PM;2,01
May 31, 2023;7:27:18 PM;2,09
May 31, 2023;7:27:23 PM;2,16
May 31, 2023;7:27:28 PM;2,88
May 31, 2023;7:27:33 PM;2,24
May 31, 2023;7:27:38 PM;2,62
May 31, 2023;7:27:43 PM;2,29
May 31, 2023;7:27:48 PM;2,39
May 31, 2023;7:27:53 PM;2,15
May 31, 2023;7:27:58 PM;0,00
May 31, 2023;7:28:03 PM;2,38
May 31, 2023;7:28:13 PM;2,47
May 31, 2023;7:28:23 PM;2,02
May 31, 2023;7:28:28 PM;0,00
May 31, 2023;7:28:38 PM;2,51
May 31, 2023;7:28:43 PM;0,00
May 31, 2023;7:28:58 PM;2,55
May 31, 2023;7:29:03 PM;2,63
May 31, 2023;7:29:08 PM;2,32
May 31, 2023;7:29:13 PM;2,78
May 31, 2023;7:29:18 PM;2,25
May 31, 2023;7:29:23 PM;2,42
May 31, 2023;7:29:28 PM;0,00
May 31, 2023;7:29:38 PM;2,07
May 31, 2023;7:29:53 PM;2,29
May 31, 2023;7:29:58 PM;2,33
May 31, 2023;7:30:03 PM;2,50
May 31, 2023;7:30:08 PM;2,45
May 31, 2023;7:30:13 PM;0,00
May 31, 2023;7:30:18 PM;2,10
May 31, 2023;7:30:23 PM;2,36
May 31, 2023;7:30:33 PM;0,00
May 31, 2023;7:30:43 PM;2,33
May 31, 2023;7:30:48 PM;2,24
May 31, 2023;7:30:53 PM;2,50
May 31, 2023;7:30:58 PM;2,36
May 31, 2023;7:31:03 PM;2,39
May 31, 2023;7:31:08 PM;2,23
May 31, 2023;7:31:18 PM;0,00
May 31, 2023;7:31:23 PM;2,38
May 31, 2023;7:31:28 PM;2,46
May 31, 2023;7:31:33 PM;2,41
May 31, 2023;7:31:38 PM;2,69
May 31, 2023;7:31:43 PM;0,00
May 31, 2023;7:31:48 PM;2,68
May 31, 2023;7:31:53 PM;2,75
May 31, 2023;7:31:58 PM;2,67
May 31, 2023;7:32:03 PM;2,57
May 31, 2023;7:32:08 PM;2,14
May 31, 2023;7:32:13 PM;2,58
May 31, 2023;7:32:18 PM;2,53
May 31, 2023;7:32:28 PM;2,46
May 31, 2023;7:32:33 PM;2,11
May 31, 2023;7:32:43 PM;2,66
May 31, 2023;7:32:48 PM;2,32
May 31, 2023;7:32:58 PM;2,43
May 31, 2023;7:33:03 PM;2,51
May 31, 2023;7:33:08 PM;3,11
May 31, 2023;7:33:13 PM;2,28
May 31, 2023;7:33:18 PM;2,42
May 31, 2023;7:33:23 PM;2,14
May 31, 2023;7:33:28 PM;2,45
May 31, 2023;7:33:38 PM;2,89
May 31, 2023;7:33:43 PM;2,15
May 31, 2023;7:33:48 PM;2,18
May 31, 2023;7:33:58 PM;2,73
May 31, 2023;7:34:03 PM;2,30
May 31, 2023;7:34:08 PM;2,94
May 31, 2023;7:34:13 PM;2,20
May 31, 2023;7:34:23 PM;2,86
May 31, 2023;7:34:28 PM;2,47
May 31, 2023;7:34:38 PM;0,00
May 31, 2023;7:34:48 PM;2,69
May 31, 2023;7:34:53 PM;2,12
May 31, 2023;7:34:58 PM;2,41
May 31, 2023;7:35:03 PM;2,41
May 31, 2023;7:35:08 PM;2,45
May 31, 2023;7:35:18 PM;2,18
May 31, 2023;7:35:23 PM;2,34
May 31, 2023;7:35:28 PM;2,45
May 31, 2023;7:35:33 PM;2,28
May 31, 2023;7:35:38 PM;0,00
May 31, 2023;7:35:43 PM;2,39
May 31, 2023;7:35:48 PM;2,05
May 31, 2023;7:35:53 PM;2,49
May 31, 2023;7:36:03 PM;2,04
May 31, 2023;7:36:08 PM;2,09
May 31, 2023;7:36:18 PM;2,10
May 31, 2023;7:36:23 PM;2,68
May 31, 2023;7:36:33 PM;2,64
May 31, 2023;7:36:38 PM;2,14
May 31, 2023;7:36:48 PM;2,21
May 31, 2023;7:36:53 PM;2,68
May 31, 2023;7:36:58 PM;2,11
May 31, 2023;7:37:03 PM;2,43
May 31, 2023;7:37:08 PM;2,50
May 31, 2023;7:37:13 PM;0,00
May 31, 2023;7:37:23 PM;2,49
May 31, 2023;7:37:33 PM;2,29
May 31, 2023;7:37:43 PM;2,32
May 31, 2023;7:37:48 PM;0,00
May 31, 2023;7:37:53 PM;2,02
May 31, 2023;7:38:03 PM;2,66
May 31, 2023;7:38:08 PM;0,00
May 31, 2023;7:38:18 PM;2,21
May 31, 2023;7:38:28 PM;0,00
May 31, 2023;7:38:33 PM;2,47
May 31, 2023;7:38:38 PM;0,00
May 31, 2023;7:38:48 PM;2,41
May 31, 2023;7:38:53 PM;0,00
May 31, 2023;7:38:58 PM;2,54
May 31, 2023;7:39:08 PM;2,42
May 31, 2023;7:39:13 PM;2,57
May 31, 2023;7:39:23 PM;2,11
May 31, 2023;7:39:28 PM;2,27
May 31, 2023;7:39:33 PM;2,33
May 31, 2023;7:39:38 PM;2,30
May 31, 2023;7:39:43 PM;2,55
May 31, 2023;7:39:48 PM;2,45
May 31, 2023;7:39:53 PM;2,98
May 31, 2023;7:39:58 PM;2,29
May 31, 2023;7:40:03 PM;2,92
May 31, 2023;7:40:13 PM;2,69
May 31, 2023;7:40:18 PM;2,15
May 31, 2023;7:40:23 PM;2,51
May 31, 2023;7:40:28 PM;2,88
May 31, 2023;7:40:38 PM;2,27
May 31, 2023;7:40:43 PM;2,76
May 31, 2023;7:40:48 PM;2,54
May 31, 2023;7:40:58 PM;2,82
May 31, 2023;7:41:03 PM;0,00
May 31, 2023;7:41:08 PM;2,63
May 31, 2023;7:41:13 PM;2,27
May 31, 2023;7:41:23 PM;2,33
May 31, 2023;7:41:28 PM;0,00
May 31, 2023;7:41:33 PM;2,07
May 31, 2023;7:41:38 PM;0,00
May 31, 2023;7:41:58 PM;2,75
May 31, 2023;7:42:03 PM;2,37
May 31, 2023;7:42:08 PM;2,06
May 31, 2023;7:42:13 PM;2,49
May 31, 2023;7:42:18 PM;2,28
May 31, 2023;7:42:28 PM;2,16
May 31, 2023;7:42:43 PM;2,50
May 31, 2023;7:42:48 PM;2,10
May 31, 2023;7:42:58 PM;2,21
May 31, 2023;7:43:03 PM;0,00
May 31, 2023;7:43:13 PM;2,25
May 31, 2023;7:43:23 PM;0,00
May 31, 2023;7:43:33 PM;2,19
May 31, 2023;7:43:38 PM;0,00
May 31, 2023;7:43:58 PM;2,03
May 31, 2023;7:44:08 PM;2,11
May 31, 2023;7:44:13 PM;2,27
May 31, 2023;7:44:18 PM;0,00
May 31, 2023;7:44:28 PM;2,04
May 31, 2023;7:44:33 PM;0,00
May 31, 2023;7:44:38 PM;2,54
May 31, 2023;7:44:43 PM;2,30
May 31, 2023;7:44:48 PM;0,00
May 31, 2023;7:44:53 PM;2,14
May 31, 2023;7:44:58 PM;2,24
May 31, 2023;7:45:03 PM;2,05
May 31, 2023;7:45:08 PM;2,55
May 31, 2023;7:45:14 PM;2,37
May 31, 2023;7:45:19 PM;2,14
May 31, 2023;7:45:29 PM;2,21
May 31, 2023;7:45:39 PM;0,00
May 31, 2023;7:45:49 PM;2,04
May 31, 2023;7:45:54 PM;2,21
May 31, 2023;7:45:59 PM;2,06
May 31, 2023;7:46:04 PM;2,23
May 31, 2023;7:46:09 PM;2,63
May 31, 2023;7:46:19 PM;2,80
May 31, 2023;7:46:29 PM;0,00
May 31, 2023;7:46:34 PM;2,72
May 31, 2023;7:46:39 PM;0,00
May 31, 2023;7:46:49 PM;2,12
May 31, 2023;7:46:54 PM;2,66
May 31, 2023;7:46:59 PM;0,00
May 31, 2023;7:47:09 PM;2,63
May 31, 2023;7:47:14 PM;2,05
May 31, 2023;7:47:19 PM;2,66
May 31, 2023;7:47:24 PM;2,37
May 31, 2023;7:47:29 PM;2,06
May 31, 2023;7:47:39 PM;2,12
May 31, 2023;7:47:44 PM;0,00
May 31, 2023;7:47:49 PM;2,64
May 31, 2023;7:47:54 PM;2,34
May 31, 2023;7:47:59 PM;2,06
May 31, 2023;7:48:04 PM;2,20
May 31, 2023;7:48:14 PM;0,00
May 31, 2023;7:48:19 PM;2,12
May 31, 2023;7:48:49 PM;2,58
May 31, 2023;7:48:59 PM;2,11
May 31, 2023;7:49:09 PM;0,00
May 31, 2023;7:49:14 PM;2,06
May 31, 2023;7:49:19 PM;0,00
May 31, 2023;7:49:29 PM;2,41
May 31, 2023;7:49:34 PM;2,45
May 31, 2023;7:49:39 PM;2,33
May 31, 2023;7:49:44 PM;2,59
May 31, 2023;7:49:49 PM;2,36
May 31, 2023;7:49:54 PM;2,05
May 31, 2023;7:49:59 PM;2,47
May 31, 2023;7:50:04 PM;2,28
May 31, 2023;7:50:09 PM;2,50
May 31, 2023;7:50:14 PM;2,10
May 31, 2023;7:50:24 PM;2,46
May 31, 2023;7:50:29 PM;2,47
May 31, 2023;7:50:34 PM;2,46
May 31, 2023;7:50:39 PM;2,88
May 31, 2023;7:50:49 PM;2,68
May 31, 2023;7:50:54 PM;2,36
May 31, 2023;7:50:59 PM;3,04
May 31, 2023;7:51:04 PM;2,02
May 31, 2023;7:51:09 PM;2,23
May 31, 2023;7:51:14 PM;2,50
May 31, 2023;7:51:19 PM;0,00
May 31, 2023;7:51:24 PM;2,59
May 31, 2023;7:51:29 PM;2,46
May 31, 2023;7:51:34 PM;2,57
May 31, 2023;7:51:39 PM;2,51
May 31, 2023;7:51:44 PM;2,68
May 31, 2023;7:51:49 PM;2,69
May 31, 2023;7:51:54 PM;2,69
May 31, 2023;7:51:59 PM;2,50
May 31, 2023;7:52:09 PM;2,88
May 31, 2023;7:52:19 PM;2,76
May 31, 2023;7:52:24 PM;2,33
May 31, 2023;7:52:29 PM;2,12
May 31, 2023;7:52:34 PM;2,59
May 31, 2023;7:52:39 PM;2,12
May 31, 2023;7:52:49 PM;2,81
May 31, 2023;7:52:59 PM;2,27
May 31, 2023;7:53:04 PM;2,51
May 31, 2023;7:53:09 PM;3,22
May 31, 2023;7:53:19 PM;2,51
May 31, 2023;7:53:24 PM;2,37
May 31, 2023;7:53:29 PM;2,18
May 31, 2023;7:53:34 PM;2,41
May 31, 2023;7:53:44 PM;2,72
May 31, 2023;7:53:49 PM;2,54
May 31, 2023;7:53:54 PM;3,19
May 31, 2023;7:53:59 PM;2,42
May 31, 2023;7:54:04 PM;2,90
May 31, 2023;7:54:09 PM;2,55
May 31, 2023;7:54:14 PM;2,58
May 31, 2023;7:54:19 PM;2,15
May 31, 2023;7:54:24 PM;2,41
May 31, 2023;7:54:29 PM;2,36
May 31, 2023;7:54:34 PM;2,39
May 31, 2023;7:54:39 PM;2,42
May 31, 2023;7:54:44 PM;2,59
May 31, 2023;7:54:49 PM;2,29
May 31, 2023;7:54:54 PM;2,51
May 31, 2023;7:54:59 PM;2,63
May 31, 2023;7:55:09 PM;3,19
May 31, 2023;7:55:14 PM;3,25
May 31, 2023;7:55:19 PM;2,54
May 31, 2023;7:55:24 PM;2,89
May 31, 2023;7:55:29 PM;2,19
May 31, 2023;7:55:34 PM;2,23
May 31, 2023;7:55:39 PM;3,20
May 31, 2023;7:55:49 PM;2,38
May 31, 2023;7:55:54 PM;2,46
May 31, 2023;7:55:59 PM;2,67
May 31, 2023;7:56:04 PM;2,11
May 31, 2023;7:56:09 PM;2,80
May 31, 2023;7:56:14 PM;0,00
May 31, 2023;7:56:19 PM;2,49
May 31, 2023;7:56:24 PM;2,43
May 31, 2023;7:56:29 PM;2,97
May 31, 2023;7:56:39 PM;2,68
May 31, 2023;7:56:44 PM;2,46
May 31, 2023;7:56:49 PM;0,00
May 31, 2023;7:56:54 PM;2,75
May 31, 2023;7:56:59 PM;2,50
May 31, 2023;7:57:09 PM;2,23
May 31, 2023;7:57:14 PM;0,00
May 31, 2023;7:57:19 PM;2,28
May 31, 2023;7:57:24 PM;2,25
May 31, 2023;7:57:29 PM;0,00
May 31, 2023;7:57:34 PM;2,92
May 31, 2023;7:57:39 PM;2,10
May 31, 2023;7:57:44 PM;2,33
May 31, 2023;7:57:49 PM;0,00
May 31, 2023;7:57:54 PM;2,42
May 31, 2023;7:57:59 PM;2,16
May 31, 2023;7:58:04 PM;2,27
May 31, 2023;7:58:09 PM;2,19
May 31, 2023;7:58:19 PM;2,77
May 31, 2023;7:58:24 PM;2,21
May 31, 2023;7:58:29 PM;2,14
May 31, 2023;7:58:34 PM;2,54
May 31, 2023;7:58:39 PM;2,18
May 31, 2023;7:58:49 PM;2,19
May 31, 2023;7:58:59 PM;2,63
May 31, 2023;7:59:04 PM;2,55
May 31, 2023;7:59:09 PM;2,11
May 31, 2023;7:59:19 PM;2,39
May 31, 2023;7:59:24 PM;2,84
May 31, 2023;7:59:29 PM;2,24
May 31, 2023;7:59:34 PM;2,25
May 31, 2023;7:59:39 PM;0,00
May 31, 2023;7:59:44 PM;2,43
May 31, 2023;7:59:54 PM;0,00
May 31, 2023;7:59:59 PM;2,58
May 31, 2023;8:00:04 PM;2,43
May 31, 2023;8:00:09 PM;0,00
May 31, 2023;8:00:19 PM;0,00
May 31, 2023;8:00:24 PM;2,28
May 31, 2023;8:00:29 PM;2,36
May 31, 2023;8:00:34 PM;2,28
May 31, 2023;8:00:39 PM;2,38
May 31, 2023;8:00:49 PM;2,14
May 31, 2023;8:00:54 PM;2,39
May 31, 2023;8:00:59 PM;2,25
May 31, 2023;8:01:04 PM;2,60
May 31, 2023;8:01:09 PM;2,34
May 31, 2023;8:01:19 PM;2,11
May 31, 2023;8:01:24 PM;0,00
May 31, 2023;8:01:34 PM;2,33
May 31, 2023;8:01:39 PM;2,24
May 31, 2023;8:01:44 PM;2,41
May 31, 2023;8:01:49 PM;0,00
May 31, 2023;8:01:59 PM;2,54
May 31, 2023;8:02:04 PM;2,34
May 31, 2023;8:02:09 PM;2,36
May 31, 2023;8:02:14 PM;2,02
May 31, 2023;8:02:19 PM;2,28
May 31, 2023;8:02:24 PM;2,34
May 31, 2023;8:02:29 PM;2,09
May 31, 2023;8:02:34 PM;2,30
May 31, 2023;8:02:39 PM;2,45
May 31, 2023;8:02:44 PM;2,34
May 31, 2023;8:02:49 PM;2,07
May 31, 2023;8:02:54 PM;2,20
May 31, 2023;8:02:59 PM;2,32
May 31, 2023;8:03:04 PM;2,37
May 31, 2023;8:03:14 PM;2,53
May 31, 2023;8:03:19 PM;2,64
May 31, 2023;8:03:24 PM;2,45
May 31, 2023;8:03:29 PM;2,69
May 31, 2023;8:03:34 PM;0,00
May 31, 2023;8:03:39 PM;2,54
May 31, 2023;8:03:44 PM;2,27
May 31, 2023;8:03:49 PM;0,00
May 31, 2023;8:03:54 PM;2,58
May 31, 2023;8:04:04 PM;2,11
May 31, 2023;8:04:09 PM;2,55
May 31, 2023;8:04:14 PM;2,23
May 31, 2023;8:04:19 PM;2,25
May 31, 2023;8:04:24 PM;2,49
May 31, 2023;8:04:29 PM;2,11
May 31, 2023;8:04:34 PM;2,53
May 31, 2023;8:04:44 PM;2,49
May 31, 2023;8:04:49 PM;0,00
May 31, 2023;8:04:54 PM;2,02
May 31, 2023;8:04:59 PM;0,00
May 31, 2023;8:05:09 PM;2,27
May 31, 2023;8:05:14 PM;2,10
May 31, 2023;8:05:19 PM;2,10
May 31, 2023;8:05:24 PM;0,00
May 31, 2023;8:05:29 PM;2,05
May 31, 2023;8:05:34 PM;0,00
May 31, 2023;8:05:44 PM;2,45
May 31, 2023;8:05:49 PM;2,25
May 31, 2023;8:05:54 PM;2,39
May 31, 2023;8:05:59 PM;2,28
May 31, 2023;8:06:04 PM;2,15
May 31, 2023;8:06:09 PM;2,16
May 31, 2023;8:06:14 PM;2,43
May 31, 2023;8:06:24 PM;2,33
May 31, 2023;8:06:29 PM;0,00
May 31, 2023;8:06:34 PM;2,18
May 31, 2023;8:06:39 PM;2,84
May 31, 2023;8:06:44 PM;2,38
May 31, 2023;8:06:49 PM;0,00
May 31, 2023;8:06:54 PM;2,05
May 31, 2023;8:06:59 PM;2,02
May 31, 2023;8:07:04 PM;0,00
May 31, 2023;8:07:14 PM;2,16
May 31, 2023;8:07:19 PM;2,20
May 31, 2023;8:07:24 PM;2,51
May 31, 2023;8:07:29 PM;2,10
May 31, 2023;8:07:39 PM;2,25
May 31, 2023;8:07:44 PM;2,27
May 31, 2023;8:07:49 PM;2,15
May 31, 2023;8:07:54 PM;2,34
May 31, 2023;8:07:59 PM;2,58
May 31, 2023;8:08:04 PM;2,29
May 31, 2023;8:08:09 PM;2,58
May 31, 2023;8:08:14 PM;2,43
May 31, 2023;8:08:19 PM;2,57
May 31, 2023;8:08:29 PM;2,02
May 31, 2023;8:08:34 PM;2,36
May 31, 2023;8:08:39 PM;2,43
May 31, 2023;8:08:49 PM;2,16
May 31, 2023;8:08:54 PM;2,60
May 31, 2023;8:08:59 PM;2,71
May 31, 2023;8:09:04 PM;0,00
May 31, 2023;8:09:09 PM;2,57
May 31, 2023;8:09:14 PM;2,07
May 31, 2023;8:09:19 PM;2,77
May 31, 2023;8:09:24 PM;2,12
May 31, 2023;8:09:39 PM;2,25
May 31, 2023;8:09:44 PM;0,00
May 31, 2023;8:09:49 PM;2,59
May 31, 2023;8:09:54 PM;2,86
May 31, 2023;8:09:59 PM;2,25
May 31, 2023;8:10:04 PM;2,63
May 31, 2023;8:10:09 PM;0,00
May 31, 2023;8:10:14 PM;2,06
May 31, 2023;8:10:19 PM;2,02
May 31, 2023;8:10:24 PM;2,25
May 31, 2023;8:10:29 PM;2,88
May 31, 2023;8:10:34 PM;2,32
May 31, 2023;8:10:39 PM;2,15
May 31, 2023;8:10:44 PM;0,00
May 31, 2023;8:10:54 PM;2,41
May 31, 2023;8:10:59 PM;2,16
May 31, 2023;8:11:09 PM;2,04
May 31, 2023;8:11:19 PM;2,15
May 31, 2023;8:11:24 PM;2,30
May 31, 2023;8:11:29 PM;0,00
May 31, 2023;8:11:34 PM;2,69
May 31, 2023;8:11:39 PM;2,58
May 31, 2023;8:11:44 PM;2,32
May 31, 2023;8:11:49 PM;3,29
May 31, 2023;8:11:54 PM;2,68
May 31, 2023;8:11:59 PM;2,41
May 31, 2023;8:12:04 PM;2,05
May 31, 2023;8:12:14 PM;2,28
May 31, 2023;8:12:24 PM;2,63
May 31, 2023;8:12:29 PM;2,60
May 31, 2023;8:12:34 PM;2,86
May 31, 2023;8:12:39 PM;2,02
May 31, 2023;8:12:49 PM;2,46
May 31, 2023;8:12:54 PM;2,49
May 31, 2023;8:13:04 PM;2,58
May 31, 2023;8:13:09 PM;2,97
May 31, 2023;8:13:14 PM;2,27
May 31, 2023;8:13:24 PM;2,62
May 31, 2023;8:13:34 PM;2,33
May 31, 2023;8:13:39 PM;2,43
May 31, 2023;8:13:49 PM;2,67
May 31, 2023;8:13:54 PM;0,00
May 31, 2023;8:13:59 PM;2,14
May 31, 2023;8:14:09 PM;2,16
May 31, 2023;8:14:14 PM;0,00
May 31, 2023;8:14:19 PM;2,11
May 31, 2023;8:14:24 PM;2,67
May 31, 2023;8:14:29 PM;2,25
May 31, 2023;8:14:34 PM;3,01
May 31, 2023;8:14:39 PM;2,60
May 31, 2023;8:14:44 PM;2,51
May 31, 2023;8:14:49 PM;2,54
May 31, 2023;8:14:54 PM;2,20
May 31, 2023;8:14:59 PM;2,75
May 31, 2023;8:15:04 PM;2,81
May 31, 2023;8:15:09 PM;2,03
May 31, 2023;8:15:19 PM;0,00
May 31, 2023;8:15:24 PM;2,09
May 31, 2023;8:15:29 PM;2,66
May 31, 2023;8:15:34 PM;2,75
May 31, 2023;8:15:39 PM;2,41
May 31, 2023;8:15:49 PM;2,67
May 31, 2023;8:15:54 PM;2,41
May 31, 2023;8:15:59 PM;2,45
May 31, 2023;8:16:04 PM;2,53
May 31, 2023;8:16:09 PM;2,51
May 31, 2023;8:16:14 PM;2,73
May 31, 2023;8:16:19 PM;2,27
May 31, 2023;8:16:24 PM;2,14
May 31, 2023;8:16:29 PM;2,25
May 31, 2023;8:16:34 PM;2,68
May 31, 2023;8:16:39 PM;2,81
May 31, 2023;8:16:44 PM;2,25
May 31, 2023;8:16:49 PM;2,27
May 31, 2023;8:16:54 PM;2,53
May 31, 2023;8:16:59 PM;2,38
May 31, 2023;8:17:04 PM;3,25
May 31, 2023;8:17:09 PM;2,25
May 31, 2023;8:17:14 PM;2,11
May 31, 2023;8:17:19 PM;2,84
May 31, 2023;8:17:24 PM;2,47
May 31, 2023;8:17:29 PM;2,58
May 31, 2023;8:17:34 PM;2,85
May 31, 2023;8:17:39 PM;2,87
May 31, 2023;8:17:44 PM;2,99
May 31, 2023;8:17:49 PM;2,45
May 31, 2023;8:17:59 PM;2,49
May 31, 2023;8:18:04 PM;0,00
May 31, 2023;8:18:14 PM;2,28
May 31, 2023;8:18:19 PM;2,95
May 31, 2023;8:18:24 PM;2,21
May 31, 2023;8:18:29 PM;2,11
May 31, 2023;8:18:34 PM;2,41
May 31, 2023;8:18:39 PM;2,53
May 31, 2023;8:18:44 PM;2,51
May 31, 2023;8:18:54 PM;2,42
May 31, 2023;8:19:04 PM;2,51
May 31, 2023;8:19:09 PM;2,67
May 31, 2023;8:19:14 PM;2,46
May 31, 2023;8:19:19 PM;2,36
May 31, 2023;8:19:24 PM;0,00
May 31, 2023;8:19:29 PM;2,39
May 31, 2023;8:19:34 PM;2,33
May 31, 2023;8:19:39 PM;2,24
May 31, 2023;8:19:49 PM;2,55
May 31, 2023;8:19:54 PM;2,16
May 31, 2023;8:19:59 PM;2,11
May 31, 2023;8:20:04 PM;2,09
May 31, 2023;8:20:09 PM;2,05
May 31, 2023;8:20:14 PM;2,67
May 31, 2023;8:20:19 PM;2,38
May 31, 2023;8:20:24 PM;2,07
May 31, 2023;8:20:29 PM;0,00
May 31, 2023;8:20:34 PM;2,32
May 31, 2023;8:20:39 PM;2,75
May 31, 2023;8:20:44 PM;2,12
May 31, 2023;8:20:49 PM;2,80
May 31, 2023;8:20:54 PM;2,29
May 31, 2023;8:20:59 PM;2,15
May 31, 2023;8:21:04 PM;2,03
May 31, 2023;8:21:09 PM;2,25
May 31, 2023;8:21:19 PM;2,50
May 31, 2023;8:21:29 PM;0,00
May 31, 2023;8:21:34 PM;2,46
May 31, 2023;8:21:39 PM;2,42
May 31, 2023;8:21:44 PM;2,39
May 31, 2023;8:21:54 PM;2,53
May 31, 2023;8:21:59 PM;0,00
