,Air feed [L/min],Biomass [g/L],Cum. Acid feed [L/min],Cum. Base feed [L/min],DO2 [%],DO2 [%]- smoothed,DateTime,Glucose feed [L/min],Glucose feed [g/h],Offgas CO2 [%],Offgas N2 [%],Offgas O2 [%],Pump - Acid [L/min],Pump - Base [L/min],Stirrer [rpm],Stirring [rpm]- smoothed,T [°C]- smoothed,Temperature [°C],Volume [L],pH Value (pH),time [h]
104,0.0001,,0.0,0.00035880000000000005,42.01,33.25810202370029,2023-05-31 11:59:00,0.0,0.0,0.26496209252255476,77.39071329178351,20.91808129126027,0.0,0.0,388.5641666666667,373.38950180184617,29.839766528279636,29.88,1.0003588,7.02,1.73
105,0.0001,,0.0,0.00035880000000000005,26.813333333333333,32.613616057218024,2023-05-31 12:00:00,0.0,0.0,0.2667469249626256,77.39064952267167,20.916265040260253,0.0,0.0,321.7525,368.22572873078906,29.83478980520116,29.790000000000003,1.0003588,7.01,1.75
106,0.0001,,0.0,0.00035880000000000005,24.9325,31.8454946931021,2023-05-31 12:01:00,0.0,0.0,0.26868512672669254,77.39140518851896,20.91074558283051,0.0,0.0,427.675,374.17073138441947,29.835727503260454,29.844166666666666,1.0003588,7.01,1.77
107,0.0001,,0.0,0.00035880000000000005,35.98777777777778,32.25972773783212,2023-05-31 12:02:00,0.0,0.0,0.2684480239988371,77.3917622440075,20.912664718321803,0.0,0.0,373.4754545454545,374.10120290554744,29.835791117298122,29.836363636363636,1.0003588,7.0,1.78
108,0.0001,,0.0,0.00035880000000000005,23.654444444444444,31.399190553195567,2023-05-31 12:03:00,0.0,0.0,0.269751218297612,77.39401737336168,20.90938838066636,0.0,0.0,387.77500000000003,375.4685966860629,29.83329531321875,29.810833333333335,1.0003588,7.0,1.8
109,0.0001,,0.0,0.00035880000000000005,38.01375,32.06065262393232,2023-05-31 12:04:00,0.0,0.0,0.2718083804057725,77.39509221498611,20.906637209868883,0.0,0.0,417.2083333333333,379.64260900793397,29.83821582746766,29.882500000000004,1.0003588,6.998888888888889,1.82
110,0.0001,,0.0,0.00035880000000000005,25.823333333333334,31.43691549586851,2023-05-31 12:05:00,0.0,0.0,0.2746551723083084,77.39356772193962,20.90525670634835,0.0,0.0,358.33,377.5113303424034,29.836144227453595,29.8175,1.0003588,6.99,1.83
111,0.0001,,0.0,0.00035880000000000005,32.94375,31.587600076675734,2023-05-31 12:06:00,0.0,0.0,0.27775377084772757,77.39479469605949,20.901040714579864,0.0,0.0,452.00333333333333,384.9605865237571,29.840696505524832,29.88166666666667,1.0003588,6.99,1.85
112,0.0001,,0.0,0.00035880000000000005,44.58777777777778,32.88762662398176,2023-05-31 12:07:00,0.0,0.0,0.28072096383354667,77.39537399045899,20.897381920968474,0.0,0.0,371.38916666666665,383.6034353751726,29.84217231948184,29.855454545454542,1.0003588,6.9887500000000005,1.87
113,0.0001,,0.0,0.00035880000000000005,25.92875,32.19173473306881,2023-05-31 12:08:00,0.0,0.0,0.2853869497770756,77.3911222374963,20.89445433409352,0.0,0.0,326.3663636363636,377.8796934215684,29.837038389671203,29.790833333333335,1.0003588,6.98,1.88
114,0.0001,,0.0,0.00035880000000000005,26.235555555555557,31.596113558010323,2023-05-31 12:09:00,0.0,0.0,0.2900696912223929,77.38906815201737,20.891077973862526,0.0,0.0,437.0858333333333,383.80033979131815,29.836167879276807,29.828333333333333,1.0003588,6.976666666666667,1.9
115,0.0001,,0.0,0.00035880000000000005,49.016666666666666,33.338177443106815,2023-05-31 12:10:00,0.0,0.0,0.2915076588190009,77.391861361842,20.88983382717255,0.0,0.0,408.84833333333336,386.3051514739043,29.83988444297494,29.873333333333335,1.0003588,6.97625,1.92
116,0.0001,,0.0,0.00035880000000000005,30.98,33.102358654191356,2023-05-31 12:11:00,0.0,0.0,0.29343023387456546,77.390332129694,20.889431307392886,0.0,0.0,315.21636363636367,379.1962411998619,29.83625961898423,29.80363636363636,1.0003588,6.97,1.93
117,0.0001,,0.0,0.00035880000000000005,21.555555555555557,31.94767374091832,2023-05-31 12:12:00,0.0,0.0,0.2976770655133802,77.38796937950546,20.887988630886017,0.0,0.0,403.05833333333334,381.58245992640326,29.83130030398106,29.786666666666665,1.0003588,6.9625,1.95
118,0.0001,,0.0,0.00035880000000000005,44.26375,33.17928578591348,2023-05-31 12:13:00,0.0,0.0,0.2988092919896414,77.38651889838485,20.88832611418667,0.0,0.0,419.0308333333333,385.3273107038123,29.835086953836317,29.86916666666667,1.0003588,6.96,1.97
119,0.0001,,0.0,0.00035880000000000005,28.033333333333335,32.664688878895454,2023-05-31 12:14:00,0.0,0.0,0.29915000113734214,77.38617724757039,20.88796570993254,0.0,0.0,344.8633333333333,381.28089989990843,29.8319949151344,29.804166666666664,1.0003588,6.96,1.98
120,0.0001,,0.0,0.00035880000000000005,29.29,32.32721901021,2023-05-31 12:15:00,0.0,0.0,0.3019506641175273,77.38583462628826,20.88537936599276,0.0,0.0,431.3341666666667,386.28624112371466,29.834962098911216,29.861666666666665,1.0003588,6.9511111111111115,2.0
121,0.0001,,0.0,0.00041005,36.148888888888884,32.709386997710595,2023-05-31 12:16:00,0.0,0.0,0.30349663267784005,77.38126349750131,20.88527826306527,0.0,5.125e-05,359.00333333333333,383.55794320829693,29.83554922388916,29.840833333333332,1.00041005,6.95,2.02
122,0.0001,,0.0,0.000461325,19.70111111111111,31.408556346738745,2023-05-31 12:17:00,0.0,0.0,0.3057518893029848,77.38090121361509,20.885273989810823,0.0,5.1275000000000006e-05,367.9691666666667,381.9990618843397,29.830744290188857,29.787499999999998,1.000461325,7.0175,2.03
123,0.0001,,0.0,0.000461325,37.62125,32.02982702835623,2023-05-31 12:18:00,0.0,0.0,0.3076985697378052,77.38232767795573,20.882699169993057,0.0,0.0,453.5466666666667,389.15383752145505,29.836306236590474,29.886363636363637,1.000461325,7.02,2.05
124,0.0001,,0.0,0.000461325,39.99888888888889,32.826734733982974,2023-05-31 12:19:00,0.0,0.0,0.3074207270742626,77.38107588578343,20.884904431361647,0.0,0.0,362.0327272727273,386.44172132501745,29.836758947128004,29.840833333333332,1.000461325,7.02,2.07
125,0.0001,,0.0,0.000461325,20.8925,31.633309212483013,2023-05-31 12:20:00,0.0,0.0,0.30819878661095107,77.38451125544854,20.88114673860652,0.0,0.0,340.37583333333333,381.83512462022094,29.832083044390636,29.790000000000003,1.000461325,7.01,2.08
126,0.0001,1.311,0.0,0.000461325,31.81222222222222,31.651200541090777,2023-05-31 12:21:00,0.0,0.0,0.3086197701100058,77.3854830506354,20.87902445312159,0.0,0.0,450.0408333333333,388.6557060261818,29.83554141195982,29.866666666666664,1.000461325,7.0024999999999995,2.1
127,0.0001,,0.0,0.000461325,42.72375,32.7584570261618,2023-05-31 12:22:00,0.0,0.0,0.30706636718040964,77.38407230169433,20.882220869749684,0.0,0.0,379.91166666666663,387.78130087473323,29.841403945579923,29.894166666666667,1.000461325,7.0,2.12
128,0.0001,,0.0,0.000461325,23.04111111111111,31.786721218941317,2023-05-31 12:23:00,0.0,0.0,0.3074713200328883,77.3837546180276,20.880290564369272,0.0,0.0,350.6558333333333,384.068749475909,29.83859688084341,29.813333333333333,1.000461325,6.99625,2.13
129,0.0001,,0.0,0.000461325,29.095,31.517548793967517,2023-05-31 12:24:00,0.0,0.0,0.309239461296923,77.38429974815948,20.87721113582556,0.0,0.0,445.47727272727275,390.2096087154592,29.842009923874777,29.872727272727275,1.000461325,6.99,2.15
130,0.0001,,0.0,0.000461325,36.577777777777776,32.02357220513831,2023-05-31 12:25:00,0.0,0.0,0.30993249291369673,77.38540151481793,20.877527624780807,0.0,0.0,369.90166666666664,388.1788124526286,29.845225601412643,29.874166666666667,1.000461325,6.99,2.17
131,0.0001,,0.0,0.000461325,23.396666666666665,31.160880864486913,2023-05-31 12:26:00,0.0,0.0,0.3113986066225861,77.38576885164149,20.87589944249278,0.0,0.0,408.4891666666667,390.2098497264084,29.84436970715744,29.83666666666667,1.000461325,6.98,2.18
132,0.0001,,0.0,0.000461325,35.86625,31.631418164269828,2023-05-31 12:27:00,0.0,0.0,0.31386458771827247,77.38407917493218,20.87525263358944,0.0,0.0,398.8866666666667,391.0775321326549,29.84701607194725,29.870833333333334,1.000461325,6.98,2.2
133,0.0001,,0.0,0.000461325,23.466666666666665,30.814942411339754,2023-05-31 12:28:00,0.0,0.0,0.31573446629128304,77.38352031808675,20.874106844897188,0.0,0.0,402.0718181818182,392.1769615497724,29.84658719170842,29.84272727272727,1.000461325,6.9712499999999995,2.22
134,0.0001,,0.0,0.000461325,43.11,32.04444898767165,2023-05-31 12:29:00,0.0,0.0,0.31848879068955777,77.38486078017844,20.870351525414524,0.0,0.0,427.59,395.71826774931446,29.848095140206837,29.861666666666668,1.000461325,6.97,2.23
135,0.0001,,0.0,0.000461325,27.76888888888889,31.616892721949778,2023-05-31 12:30:00,0.0,0.0,0.3213679274160945,77.38391547290551,20.86716067444162,0.0,0.0,353.81333333333333,391.5277718001831,29.844035623756998,29.8075,1.000461325,6.965,2.25
136,0.0001,,0.0,0.000461325,28.9,31.345203303437216,2023-05-31 12:31:00,0.0,0.0,0.3257820467861819,77.38013993591822,20.863729972799483,0.0,0.0,431.21000000000004,395.4959967572413,29.8432153942729,29.83583333333333,1.000461325,6.96,2.27
137,0.0001,,0.0,0.000461325,31.098888888888887,31.320571850043706,2023-05-31 12:32:00,0.0,0.0,0.3273711149827726,77.38338662675046,20.86127135232371,0.0,0.0,362.59250000000003,392.2056454867086,29.840477186851757,29.815833333333334,1.000461325,6.955555555555556,2.28
138,0.0001,1.542,0.0,0.000512575,27.42111111111111,30.930625606046824,2023-05-31 12:33:00,0.0,0.0,0.33011787120356223,77.38278101849319,20.860168149394315,0.0,5.125e-05,423.2136363636364,395.3064459270426,29.838065830751056,29.816363636363636,1.000512575,6.97375,2.3
139,0.0001,,0.0,0.000512575,27.65375,30.602937916791653,2023-05-31 12:34:00,0.0,0.0,0.3320396099786075,77.37898992723048,20.862638497438013,0.0,0.0,381.29749999999996,393.9055507843456,29.836592580430885,29.823333333333334,1.000512575,6.99,2.32
140,0.0001,,0.0,0.000512575,33.93,30.93564424267122,2023-05-31 12:35:00,0.0,0.0,0.333357874314423,77.38110563965675,20.858530933024696,0.0,0.0,431.5825,397.67324703719197,29.839099989940433,29.861666666666665,1.000512575,6.98,2.33
141,0.0001,,0.0,0.000512575,27.28125,30.57020470219186,2023-05-31 12:36:00,0.0,0.0,0.334993541320698,77.38406098273482,20.854866530305717,0.0,0.0,362.2558333333333,394.1315045405081,29.838189990657003,29.83,1.000512575,6.978888888888889,2.35
142,0.0001,,0.0,0.000512575,31.36444444444444,30.649628699148746,2023-05-31 12:37:00,0.0,0.0,0.3364445643371925,77.38271795248771,20.85443470120261,0.0,0.0,431.3036363636364,397.84871878671026,29.83918917369546,29.848181818181818,1.000512575,6.97,2.37
143,0.0001,,0.0,0.000512575,28.98875,30.48354078645204,2023-05-31 12:38:00,0.0,0.0,0.3374021699030721,77.3795462898588,20.85364010023044,0.0,0.0,374.80583333333334,395.5444296478212,29.838186922734415,29.829166666666666,1.000512575,6.967777777777778,2.38
144,0.0001,,0.0,0.000512575,29.61,30.396186687555808,2023-05-31 12:39:00,0.0,0.0,0.33846612226570416,77.37942498730058,20.852705078740286,0.0,0.0,426.97,398.68698741156857,29.83927732162285,29.849090909090908,1.000512575,6.96,2.4
145,0.0001,,0.0,0.000512575,25.29444444444444,29.886012356799743,2023-05-31 12:40:00,0.0,0.0,0.33995402844673284,77.38002211047767,20.85264408972955,0.0,0.0,364.06916666666666,395.22520461479735,29.838182922565558,29.828333333333333,1.000512575,6.955,2.42
146,0.0001,,0.0,0.000832375,30.39375,29.93678613065406,2023-05-31 12:41:00,0.0,0.0,0.3415065493651916,77.379744043202,20.851721461671065,0.0,0.0003198,434.5408333333333,399.15676822491923,29.840447964067664,29.860833333333332,1.000832375,7.045555555555556,2.43
147,0.0001,,0.000422125,0.000842375,29.14,29.857107504122816,2023-05-31 12:42:00,0.0,0.0,0.3424574867542293,77.38172850102741,20.849338655860777,0.000422125,1e-05,394.76416666666665,398.71750799485824,29.843903168244832,29.875,1.0012645,7.16875,2.45
148,0.0001,,0.00107335,0.000842375,36.04125,30.475521847772374,2023-05-31 12:43:00,0.0,0.0,0.34227475409437763,77.38339811031905,20.847618926408412,0.0006512250000000001,0.0,423.9783333333333,401.2435909129271,29.849179518889553,29.896666666666665,1.001915725,7.17,2.47
149,0.0001,,0.0017217,0.000842375,25.17,29.944969590367055,2023-05-31 12:44:00,0.0,0.0,0.3407467702224663,77.38489630914496,20.848606109619023,0.0006483499999999999,0.0,402.98583333333335,401.41781517881753,29.852428234111986,29.881666666666664,1.002564075,7.16125,2.48
150,0.0001,,0.00236725,0.000842375,31.2575,30.07622264750103,2023-05-31 12:45:00,0.0,0.0,0.33763797022278447,77.38647962103222,20.849776883799382,0.00064555,0.0,404.445,401.7205336982314,29.854935411009677,29.8775,1.003209625,7.150000000000001,2.5
151,0.0001,,0.002956825,0.000842375,34.91555555555556,30.560155991966027,2023-05-31 12:46:00,0.0,0.0,0.3335263393612269,77.3898064545125,20.846692955677913,0.0005895750000000001,0.0,430.7581818181818,404.62429883220204,29.856896415580696,29.874545454545455,1.0037992,7.142222222222222,2.52
152,0.0001,,0.003597925,0.000842375,25.79888888888889,30.08402923414377,2023-05-31 12:47:00,0.0,0.0,0.3307658689955106,77.39452051737925,20.84706704957148,0.0006411,0.0,387.65916666666664,402.9277854463469,29.85462344046246,29.834166666666665,1.0044403,7.135,2.53
153,0.0001,,0.00423655,0.000842375,37.24125,30.79975137501162,2023-05-31 12:48:00,0.0,0.0,0.32915235536898363,77.39962855604504,20.84480968085684,0.000638625,0.0,422.12916666666666,404.84792374083514,29.854327763056325,29.85166666666667,1.005078925,7.13,2.55
154,0.0001,,0.004819875,0.000842375,27.27333333333333,30.447109542338673,2023-05-31 12:49:00,0.0,0.0,0.3283480040205968,77.40341096403914,20.841610354762093,0.000583325,0.0,416.4554545454546,406.0086769151243,29.8532586230279,29.84363636363636,1.00566225,7.12,2.57
155,0.0001,,0.005454400000000001,0.000842375,35.1125,30.913648622045407,2023-05-31 12:50:00,0.0,0.0,0.329198897933557,77.4054373452643,20.838512063026556,0.000634525,0.0,402.4883333333333,405.6566425313348,29.852266093986234,29.843333333333334,1.006296775,7.114444444444445,2.58
156,0.0001,,0.006033700000000001,0.000842375,28.603333333333335,30.682617078047464,2023-05-31 12:51:00,0.0,0.0,0.3314556399796785,77.40446323623316,20.83724900214906,0.0005793,0.0,427.97181818181815,407.88816024249127,29.84931221166693,29.822727272727274,1.006876075,7.10625,2.6
157,0.0001,,0.006663775000000001,0.000842375,32.61875,30.876230381651823,2023-05-31 12:52:00,0.0,0.0,0.3338363302879965,77.40283427818821,20.836380826548297,0.000630075,0.0,384.84999999999997,405.58434408248445,29.847380990386434,29.83,1.00750615,7.1,2.62
158,0.0001,,0.007308650000000001,0.000842375,30.220000000000002,30.810607340006356,2023-05-31 12:53:00,0.0,0.0,0.33690579883413435,77.40095630590476,20.832230346790535,0.0006448749999999999,0.0,440.4266666666667,409.06857652568743,29.843892891162803,29.8125,1.008151025,7.16,2.63
159,0.0001,,0.007935625000000002,0.000842375,33.48555555555556,31.0781021743291,2023-05-31 12:54:00,0.0,0.0,0.3400725847289025,77.40073339400747,20.83001930482922,0.0006269750000000001,0.0,386.1718181818182,406.7789005820117,29.84386723840893,29.84363636363636,1.008778,7.28625,2.65
160,0.0001,,0.008612900000000001,0.000842375,30.33125,31.00341695368786,2023-05-31 12:55:00,0.0,0.0,0.3433693565666876,77.40105616661813,20.828777220941507,0.000677275,0.0,430.72499999999997,409.1735106266782,29.84339718121451,29.839166666666667,1.009455275,7.243333333333333,2.67
161,0.0001,,0.009258150000000001,0.000842375,26.642500000000002,30.56732524145881,2023-05-31 12:56:00,0.0,0.0,0.34511904702301877,77.40115556262784,20.82682895660403,0.0006452500000000001,0.0,400.99333333333334,408.35549286571734,29.842224129714367,29.831666666666667,1.010100525,7.1325,2.68
162,0.0001,,0.009464725000000002,0.000842375,41.06,31.616592753823216,2023-05-31 12:57:00,0.0,0.0,0.34475008720853095,77.40362389140343,20.82453899757554,0.000206575,0.0,435.42249999999996,411.0621936733279,29.84341838345115,29.854166666666668,1.0103071,7.04,2.7
163,0.0001,,0.009464725000000002,0.000842375,27.473333333333333,31.20226679879904,2023-05-31 12:58:00,0.0,0.0,0.34611017647866577,77.40449756825011,20.82218228888463,0.0,0.0,365.73,406.52897416403107,29.838167454032508,29.79090909090909,1.0103071,7.03,2.72
164,0.0001,,0.009464725000000002,0.000842375,33.84625,31.466665126371137,2023-05-31 12:59:00,0.0,0.0,0.3516536208407581,77.39870216000485,20.822824931913892,0.0,0.0,422.2675,408.1028267919866,29.83585070856396,29.814999999999998,1.0103071,7.021111111111111,2.73
165,0.0001,,0.009464725000000002,0.000842375,26.547777777777778,30.974776379034417,2023-05-31 13:00:00,0.0,0.0,0.323960444999693,77.40235095405238,20.848825734256774,0.0,0.0,386.8958333333333,405.9821273923271,29.83184897093939,29.795833333333334,1.0103071,7.02,2.75
166,0.0001,,0.009464725000000002,0.000842375,33.41375,31.21867374669906,2023-05-31 13:01:00,0.0,0.0,0.20731091439816982,77.43164079699729,20.960906520936042,0.0,0.0,405.4166666666667,405.9255813184701,29.832330740523116,29.83666666666667,1.0103071,7.01,2.77
167,0.0001,,0.009464725000000002,0.000842375,26.57888888888889,30.75469525138483,2023-05-31 13:02:00,0.0,0.0,0.11321547796217792,77.48184930710433,21.094364892865155,0.0,0.0,421.77,407.5100232191781,29.831014333110424,29.819166666666664,1.0103071,7.006666666666667,2.78
168,0.0001,,0.009464725000000002,0.000842375,35.77,31.256225735520655,2023-05-31 13:03:00,0.0,0.0,0.09018452270454135,77.49126988365518,21.12659497488054,0.0,0.0,382.03363636363633,404.9623844865129,29.83327653620485,29.85363636363636,1.0103071,7.0,2.8
169,0.0001,,0.009464725000000002,0.000842375,22.42875,30.37347814727719,2023-05-31 13:04:00,0.0,0.0,0.07690482971512459,77.49674344945824,21.13902260134416,0.0,0.0,399.555,404.4216460288622,29.83244888257059,29.825,1.0103071,6.993333333333333,2.82
170,0.0001,,0.009464725000000002,0.000842375,43.09111111111111,31.645241462709723,2023-05-31 13:05:00,0.0,0.0,0.07011245849253694,77.49673540630043,21.149081376998797,0.0,0.0,425.17333333333335,406.49681479039225,29.83762066105766,29.88416666666667,1.0103071,6.99,2.83
171,0.0001,,0.009464725000000002,0.000842375,23.97375,30.878092306097063,2023-05-31 13:06:00,0.0,0.0,0.06382777632075626,77.49555530245344,21.155969407823132,0.0,0.0,370.06636363636363,402.85376962587867,29.83385859490118,29.8,1.0103071,6.982222222222223,2.85
172,0.0001,,0.009464725000000002,0.000842375,31.013333333333335,30.891616408984774,2023-05-31 13:07:00,0.0,0.0,0.058909092930963865,77.49732795989118,21.1617072209395,0.0,0.0,418.9741666666667,404.4658093495157,29.835222735427614,29.8475,1.0103071,6.9775,2.87
173,0.0001,,0.009464725000000002,0.000842375,31.4125,30.94370476865507,2023-05-31 13:08:00,0.0,0.0,0.05532463815453225,77.49723915431817,21.16621908934206,0.0,0.0,428.28749999999997,406.84797844057584,29.838117128583125,29.864166666666666,1.0103071,6.97,2.88
174,0.0001,,0.009464725000000002,0.000842375,33.26,31.17533429406588,2023-05-31 13:09:00,0.0,0.0,0.05253809545611237,77.49692765493238,21.170956429980848,0.0,0.0,376.32750000000004,403.7959305665245,29.839972082409712,29.856666666666666,1.0103071,6.963333333333334,2.9
175,0.0001,,0.009464725000000002,0.000842375,30.59222222222222,31.117023086365773,2023-05-31 13:10:00,0.0,0.0,0.05020872997276151,77.49672420441163,21.1761827923001,0.0,0.0,413.72166666666664,404.78850418531766,29.838808207491777,29.828333333333333,1.0103071,6.95375,2.92
176,0.0001,,0.009716850000000003,0.000842375,26.11875,30.617195773750467,2023-05-31 13:11:00,0.0,0.0,0.04786706269386537,77.49768886868901,21.177919978187266,0.000252125,0.0,389.22499999999997,403.232153754397,29.83992738675151,29.849999999999998,1.010559225,6.934444444444445,2.93
177,0.0001,,0.009732425000000003,0.0011155750000000002,36.92444444444445,31.247920645338496,2023-05-31 13:12:00,0.0,0.0,0.046327579520150285,77.49962125001137,21.177555579987708,1.5575000000000002e-05,0.0002732,425.0641666666667,405.41535506126485,29.84501798144616,29.890833333333333,1.010848,6.905,2.95
178,3.333333333333333e-05,,0.009732425000000003,0.0015877250000000001,24.35125,30.558253576357835,2023-05-31 13:13:00,0.0,0.0,0.04583912828654121,77.49818356428192,21.17958748782123,0.0,0.00047215,302.90909090909093,395.1647285799538,29.843879819657836,29.833636363636366,1.01132015,6.9255555555555555,2.97
179,0.0,,0.009732425000000003,0.0015877250000000001,17.8675,29.289178211357623,2023-05-31 13:14:00,0.0,0.0,0.04483597890215366,77.50093486321664,21.17857616666763,0.0,0.0,330.0425,388.6525056841681,29.835825170978648,29.763333333333335,1.01132015,6.97375,2.98
